pE,pN,value_mean,value_std
1.392372881,0.3016949153,94.31499803,14.16790991
1.476271186,0.3016949153,95.30608852,13.20501349
1.560169492,0.3016949153,96.78490026,14.17253185
1.644067797,0.3016949153,98.09494462,14.50886849
1.727966102,0.3016949153,98.27194654,15.19580118
1.811864407,0.3016949153,98.39573116,16.71400037
1.895762712,0.3016949153,100.6296916,17.12080241
1.979661017,0.3016949153,101.446824,17.96913698
2.063559322,0.3016949153,102.7245887,16.38548596
2.147457627,0.3016949153,104.9363517,16.73854097
2.231355932,0.3016949153,106.0998414,17.0995124
2.315254237,0.3016949153,106.5156097,16.33660617
2.399152542,0.3016949153,106.2849091,16.94761022
2.483050847,0.3016949153,108.1426223,17.243831
2.566949153,0.3016949153,108.3535443,15.95152435
2.650847458,0.3016949153,109.3413151,16.88499101
2.734745763,0.3016949153,110.1864586,15.32690351
2.818644068,0.3016949153,111.8760965,15.56193165
2.902542373,0.3016949153,111.1653565,16.13146651
2.986440678,0.3016949153,111.2605902,16.20328444
3.070338983,0.3016949153,112.8229486,16.43081636
3.154237288,0.3016949153,113.5333239,16.61233784
3.238135593,0.3016949153,115.0428079,16.83320742
3.322033898,0.3016949153,114.9708865,17.29764996
3.405932203,0.3016949153,113.8977655,17.24940235
3.489830508,0.3016949153,114.4060861,15.8152552
3.573728814,0.3016949153,114.7704032,16.85902846
3.657627119,0.3016949153,116.1172594,17.05687291
3.741525424,0.3016949153,116.0872004,18.14069938
3.825423729,0.3016949153,114.2269089,18.26612299
3.909322034,0.3016949153,114.4615053,17.82403068
3.993220339,0.3016949153,113.5855058,18.66715327
4.077118644,0.3016949153,113.7267506,19.8013747
4.161016949,0.3016949153,114.8966135,20.00506374
4.244915254,0.3016949153,114.9070449,19.18178128
4.328813559,0.3016949153,114.2038396,21.62557639
4.412711864,0.3016949153,115.3103177,21.83509847
4.496610169,0.3016949153,114.4752153,21.32628668
4.580508475,0.3016949153,115.5429429,21.52520017
4.66440678,0.3016949153,115.6205622,20.22869701
4.748305085,0.3016949153,114.6679317,19.12566293
4.83220339,0.3016949153,115.6807745,19.29459674
4.916101695,0.3016949153,116.6848262,19.46206426
5,0.3016949153,117.6803117,19.62810301
0.05,0.3855932203,4,5.254534393e-16
0.1338983051,0.3855932203,12.38983051,2.101813757e-15
0.2177966102,0.3855932203,20.77966102,4.203627514e-15
0.3016949153,0.3855932203,29.16949153,3.177643716e-15
0.3855932203,0.3855932203,37.55932203,3.891802844e-15
0.4694915254,0.3855932203,45.94915254,6.355287432e-15
0.5533898305,0.3855932203,54.33898305,8.407255028e-15
0.6372881356,0.3855932203,62.42478245,0.7426137609
0.7211864407,0.3855932203,69.64773443,2.413031686
0.8050847458,0.3855932203,75.22622433,4.604465731
0.8889830508,0.3855932203,78.95924861,6.03749486
0.9728813559,0.3855932203,82.07046819,8.442456843
1.056779661,0.3855932203,83.9526889,9.963812543
1.140677966,0.3855932203,87.16891773,11.16995012
1.224576271,0.3855932203,90.1499237,12.22386746
1.308474576,0.3855932203,92.23427373,12.82169636
1.392372881,0.3855932203,94.31499803,14.16790991
1.476271186,0.3855932203,95.30608852,13.20501349
1.560169492,0.3855932203,96.78490026,14.17253185
1.644067797,0.3855932203,98.09494462,14.50886849
1.727966102,0.3855932203,98.27194654,15.19580118
1.811864407,0.3855932203,98.39573116,16.71400037
1.895762712,0.3855932203,100.6296916,17.12080241
1.979661017,0.3855932203,101.446824,17.96913698
2.063559322,0.3855932203,102.7245887,16.38548596
2.147457627,0.3855932203,104.9363517,16.73854097
2.231355932,0.3855932203,106.0998414,17.0995124
2.315254237,0.3855932203,106.5156097,16.33660617
2.399152542,0.3855932203,106.2849091,16.94761022
2.483050847,0.3855932203,108.1426223,17.243831
2.566949153,0.3855932203,108.3535443,15.95152435
2.650847458,0.3855932203,109.3413151,16.88499101
2.734745763,0.3855932203,110.1864586,15.32690351
2.818644068,0.3855932203,111.8760965,15.56193165
2.902542373,0.3855932203,111.1653565,16.13146651
2.986440678,0.3855932203,111.2605902,16.20328444
3.070338983,0.3855932203,112.8229486,16.43081636
3.154237288,0.3855932203,113.5333239,16.61233784
3.238135593,0.3855932203,115.0428079,16.83320742
3.322033898,0.3855932203,114.9708865,17.29764996
3.405932203,0.3855932203,113.8977655,17.24940235
3.489830508,0.3855932203,114.4060861,15.8152552
3.573728814,0.3855932203,114.7704032,16.85902846
3.657627119,0.3855932203,116.1172594,17.05687291
3.741525424,0.3855932203,116.0872004,18.14069938
3.825423729,0.3855932203,114.2269089,18.26612299
3.909322034,0.3855932203,114.4615053,17.82403068
3.993220339,0.3855932203,113.5855058,18.66715327
4.077118644,0.3855932203,113.7267506,19.8013747
4.161016949,0.3855932203,114.8966135,20.00506374
4.244915254,0.3855932203,114.9070449,19.18178128
4.328813559,0.3855932203,114.2038396,21.62557639
4.412711864,0.3855932203,115.3103177,21.83509847
4.496610169,0.3855932203,114.4752153,21.32628668
4.580508475,0.3855932203,115.5429429,21.52520017
4.66440678,0.3855932203,115.6205622,20.22869701
4.748305085,0.3855932203,114.6679317,19.12566293
4.83220339,0.3855932203,115.6807745,19.29459674
4.916101695,0.3855932203,116.6848262,19.46206426
5,0.3855932203,117.6803117,19.62810301
0.05,0.4694915254,4,5.254534393e-16
0.1338983051,0.4694915254,12.38983051,2.101813757e-15
0.2177966102,0.4694915254,20.77966102,4.203627514e-15
0.3016949153,0.4694915254,29.16949153,3.177643716e-15
0.3855932203,0.4694915254,37.55932203,3.891802844e-15
0.4694915254,0.4694915254,45.94915254,6.355287432e-15
0.5533898305,0.4694915254,54.33898305,8.407255028e-15
0.6372881356,0.4694915254,62.42478245,0.7426137609
0.7211864407,0.4694915254,69.64773443,2.413031686
0.8050847458,0.4694915254,75.22622433,4.604465731
0.8889830508,0.4694915254,78.95924861,6.03749486
0.9728813559,0.4694915254,82.07046819,8.442456843
1.056779661,0.4694915254,83.9526889,9.963812543
1.140677966,0.4694915254,87.16891773,11.16995012
1.224576271,0.4694915254,90.1499237,12.22386746
1.308474576,0.4694915254,92.23427373,12.82169636
1.392372881,0.4694915254,94.31499803,14.16790991
1.476271186,0.4694915254,95.30608852,13.20501349
1.560169492,0.4694915254,96.78490026,14.17253185
1.644067797,0.4694915254,98.09494462,14.50886849
1.727966102,0.4694915254,98.27194654,15.19580118
1.811864407,0.4694915254,98.39573116,16.71400037
1.895762712,0.4694915254,100.6296916,17.12080241
1.979661017,0.4694915254,101.446824,17.96913698
2.063559322,0.4694915254,102.7245887,16.38548596
2.147457627,0.4694915254,104.9363517,16.73854097
2.231355932,0.4694915254,106.0998414,17.0995124
2.315254237,0.4694915254,106.5156097,16.33660617
2.399152542,0.4694915254,106.2849091,16.94761022
2.483050847,0.4694915254,108.1426223,17.243831
2.566949153,0.4694915254,108.3535443,15.95152435
2.650847458,0.4694915254,109.3413151,16.88499101
2.734745763,0.4694915254,110.1864586,15.32690351
2.818644068,0.4694915254,111.8760965,15.56193165
2.902542373,0.4694915254,111.1653565,16.13146651
2.986440678,0.4694915254,111.2605902,16.20328444
3.070338983,0.4694915254,112.8229486,16.43081636
3.154237288,0.4694915254,113.5333239,16.61233784
3.238135593,0.4694915254,115.0428079,16.83320742
3.322033898,0.4694915254,114.9708865,17.29764996
3.405932203,0.4694915254,113.8977655,17.24940235
3.489830508,0.4694915254,114.4060861,15.8152552
3.573728814,0.4694915254,114.7704032,16.85902846
3.657627119,0.4694915254,116.1172594,17.05687291
3.741525424,0.4694915254,116.0872004,18.14069938
3.825423729,0.4694915254,114.2269089,18.26612299
3.909322034,0.4694915254,114.4615053,17.82403068
3.993220339,0.4694915254,113.5855058,18.66715327
4.077118644,0.4694915254,113.7267506,19.8013747
4.161016949,0.4694915254,114.8966135,20.00506374
4.244915254,0.4694915254,114.9070449,19.18178128
4.328813559,0.4694915254,114.2038396,21.62557639
4.412711864,0.4694915254,115.3103177,21.83509847
4.496610169,0.4694915254,114.4752153,21.32628668
4.580508475,0.4694915254,115.5429429,21.52520017
4.66440678,0.4694915254,115.6205622,20.22869701
4.748305085,0.4694915254,114.6679317,19.12566293
4.83220339,0.4694915254,115.6807745,19.29459674
4.916101695,0.4694915254,116.6848262,19.46206426
5,0.4694915254,117.6803117,19.62810301
0.05,0.5533898305,4,5.254534393e-16
0.1338983051,0.5533898305,12.38983051,2.101813757e-15
0.2177966102,0.5533898305,20.77966102,4.203627514e-15
0.3016949153,0.5533898305,29.16949153,3.177643716e-15
0.3855932203,0.5533898305,37.55932203,3.891802844e-15
0.4694915254,0.5533898305,45.94915254,6.355287432e-15
0.5533898305,0.5533898305,54.33898305,8.407255028e-15
0.6372881356,0.5533898305,62.42478245,0.7426137609
0.7211864407,0.5533898305,69.64773443,2.413031686
0.8050847458,0.5533898305,75.22622433,4.604465731
0.8889830508,0.5533898305,78.95924861,6.03749486
0.9728813559,0.5533898305,82.07046819,8.442456843
1.056779661,0.5533898305,83.9526889,9.963812543
1.140677966,0.5533898305,87.16891773,11.16995012
1.224576271,0.5533898305,90.1499237,12.22386746
1.308474576,0.5533898305,92.23427373,12.82169636
1.392372881,0.5533898305,94.31499803,14.16790991
1.476271186,0.5533898305,95.30608852,13.20501349
1.560169492,0.5533898305,96.78490026,14.17253185
1.644067797,0.5533898305,98.09494462,14.50886849
1.727966102,0.5533898305,98.27194654,15.19580118
1.811864407,0.5533898305,98.39573116,16.71400037
1.895762712,0.5533898305,100.6296916,17.12080241
1.979661017,0.5533898305,101.446824,17.96913698
2.063559322,0.5533898305,102.7245887,16.38548596
2.147457627,0.5533898305,104.9363517,16.73854097
2.231355932,0.5533898305,106.0998414,17.0995124
2.315254237,0.5533898305,106.5156097,16.33660617
2.399152542,0.5533898305,106.2849091,16.94761022
2.483050847,0.5533898305,108.1426223,17.243831
2.566949153,0.5533898305,108.3535443,15.95152435
2.650847458,0.5533898305,109.3413151,16.88499101
2.734745763,0.5533898305,110.1864586,15.32690351
2.818644068,0.5533898305,111.8760965,15.56193165
2.902542373,0.5533898305,111.1653565,16.13146651
2.986440678,0.5533898305,111.2605902,16.20328444
3.070338983,0.5533898305,112.8229486,16.43081636
3.154237288,0.5533898305,113.5333239,16.61233784
3.238135593,0.5533898305,115.0428079,16.83320742
3.322033898,0.5533898305,114.9708865,17.29764996
3.405932203,0.5533898305,113.8977655,17.24940235
3.489830508,0.5533898305,114.4060861,15.8152552
3.573728814,0.5533898305,114.7704032,16.85902846
3.657627119,0.5533898305,116.1172594,17.05687291
3.741525424,0.5533898305,116.0872004,18.14069938
3.825423729,0.5533898305,114.2269089,18.26612299
3.909322034,0.5533898305,114.4615053,17.82403068
3.993220339,0.5533898305,113.5855058,18.66715327
4.077118644,0.5533898305,113.7267506,19.8013747
4.161016949,0.5533898305,114.8966135,20.00506374
4.244915254,0.5533898305,114.9070449,19.18178128
4.328813559,0.5533898305,114.2038396,21.62557639
4.412711864,0.5533898305,115.3103177,21.83509847
4.496610169,0.5533898305,114.4752153,21.32628668
4.580508475,0.5533898305,115.5429429,21.52520017
4.66440678,0.5533898305,115.6205622,20.22869701
