pE,pN,esp_revenue,nsp_revenue,joint_revenue,eps,social_cost,centralized_success
0.3636363636,5.515151515,2.859836746,7.475134222,10.33497097,64.85213851,480.75543,1
0.4242424242,5.515151515,3.101456954,7.475122527,10.57657948,62.42790778,481.2266694,1
0.4848484848,5.515151515,3.325602284,7.475120491,10.80072278,60.00366739,481.6652883,1
0.5454545455,5.515151515,0,0,0,65.05454545,486.152954,1
0.6060606061,5.515151515,0,0,0,62.63030303,486.152954,1
0.6666666667,5.515151515,0,0,0,62.63030303,486.152954,1
0.7272727273,5.515151515,0,0,0,58.26201177,486.152954,1
0.7878787879,5.515151515,0,0,0,57.19982809,486.152954,1
0.8484848485,5.515151515,0,0,0,56.11680945,486.152954,1
0.9090909091,5.515151515,0,0,0,55.35757576,486.152954,1
0.9696969697,5.515151515,4.752634144,7.475120574,12.22775472,45.26135146,484.4783264,1
1.03030303,5.515151515,0,0,0,50.16211719,486.152954,1
1.090909091,5.515151515,0,0,0,49.03692233,486.152954,1
1.151515152,5.515151515,0,0,0,47.90024276,486.152954,1
1.212121212,5.515151515,0,0,0,47.89810341,486.152954,1
1.272727273,5.515151515,0,0,0,47.8985229,486.152954,1
1.333333333,5.515151515,0,0,0,46.72622156,486.152954,1
1.393939394,5.515151515,0,0,0,46.72600034,486.152954,1
1.454545455,5.515151515,0,0,0,45.52308529,486.152954,1
1.515151515,5.515151515,0,0,0,45.52237994,486.152954,1
1.575757576,5.515151515,0,0,0,43.23636364,486.152954,1
1.636363636,5.515151515,0,0,0,44.35939551,486.152954,1
1.696969697,5.515151515,0,0,0,40.81212121,486.152954,1
1.757575758,5.515151515,0,0,0,40.81212121,486.152954,1
1.818181818,5.515151515,0,0,0,39.05290144,486.152954,1
1.878787879,5.515151515,0,0,0,39.0547622,486.152954,1
1.939393939,5.515151515,0,0,0,36.10796153,486.152954,1
2,5.515151515,0,0,0,37.11555753,486.152954,1
2.060606061,5.515151515,0,0,0,36.10802752,486.152954,1
2.121212121,5.515151515,0,0,0,37.09716212,486.152954,1
2.181818182,5.515151515,0,0,0,36.10498718,486.152954,1
2.242424242,5.515151515,0,0,0,35.0715623,486.152954,1
2.303030303,5.515151515,0,0,0,34.00058087,486.152954,1
2.363636364,5.515151515,0,0,0,34.00367038,486.152954,1
2.424242424,5.515151515,0,0,0,35.09775259,486.152954,1
2.484848485,5.515151515,0,0,0,32.9040232,486.152954,1
2.545454545,5.515151515,0,0,0,34.00315595,486.152954,1
2.606060606,5.515151515,0,0,0,32.90075997,486.152954,1
2.666666667,5.515151515,0,0,0,32.90052744,486.152954,1
2.727272727,5.515151515,0,0,0,32.90066872,486.152954,1
2.787878788,5.515151515,0,0,0,30.57659942,486.152954,1
2.848484848,5.515151515,0,0,0,30.57500828,486.152954,1
2.909090909,5.515151515,0,0,0,30.57659101,486.152954,1
2.96969697,5.515151515,0,0,0,28.69090909,486.152954,1
3.03030303,5.515151515,0,0,0,30.57666384,486.152954,1
3.090909091,5.515151515,0,0,0,28.69090909,486.152954,1
3.151515152,5.515151515,0,0,0,26.26666667,486.152954,1
3.212121212,5.515151515,0,0,0,28.69090909,486.152954,1
3.272727273,5.515151515,0,0,0,26.26666667,486.152954,1
3.333333333,5.515151515,0,0,0,28.69090909,486.152954,1
3.393939394,5.515151515,0,0,0,26.26666667,486.152954,1
3.454545455,5.515151515,0,0,0,26.26666667,486.152954,1
3.515151515,5.515151515,0,0,0,22.08960436,486.152954,1
3.575757576,5.515151515,0,0,0,22.08930548,486.152954,1
3.636363636,5.515151515,0,0,0,23.84242424,486.152954,1
3.696969697,5.515151515,0,0,0,23.18114072,486.152954,1
3.757575758,5.515151515,0,0,0,23.18106896,486.152954,1
3.818181818,5.515151515,0,0,0,21.41818182,486.152954,1
3.878787879,5.515151515,0,0,0,21.41818182,486.152954,1
3.939393939,5.515151515,0,0,0,21.41818182,486.152954,1
4,5.515151515,0,0,0,18.99393939,486.152954,1
4.060606061,5.515151515,0,0,0,26.26666667,486.152954,1
4.121212121,5.515151515,0,0,0,18.99393939,486.152954,1
4.181818182,5.515151515,0,0,0,18.99393939,486.152954,1
4.242424242,5.515151515,0,0,0,16.56969697,486.152954,1
4.303030303,5.515151515,0,0,0,16.56969697,486.152954,1
4.363636364,5.515151515,0,0,0,16.56969697,486.152954,1
4.424242424,5.515151515,0,0,0,15.30207079,486.152954,1
4.484848485,5.515151515,0,0,0,14.14545455,486.152954,1
4.545454545,5.515151515,0,0,0,14.14545455,486.152954,1
4.606060606,5.515151515,0,0,0,14.14545455,486.152954,1
4.666666667,5.515151515,0,0,0,12.23997718,486.152954,1
4.727272727,5.515151515,0,0,0,12.23994335,486.152954,1
4.787878788,5.515151515,0,0,0,11.72121212,486.152954,1
4.848484848,5.515151515,0,0,0,11.72121212,486.152954,1
4.909090909,5.515151515,0,0,0,11.11027224,486.152954,1
4.96969697,5.515151515,0,0,0,11.11025162,486.152954,1
5.03030303,5.515151515,0,0,0,11.11030225,486.152954,1
5.090909091,5.515151515,0,0,0,9.296969697,486.152954,1
5.151515152,5.515151515,0,0,0,9.296969697,486.152954,1
5.212121212,5.515151515,0,0,0,9.296969697,486.152954,1
5.272727273,5.515151515,0,0,0,9.296969697,486.152954,1
5.333333333,5.515151515,0,0,0,9.296969697,486.152954,1
5.393939394,5.515151515,0,0,0,9.296969697,486.152954,1
5.454545455,5.515151515,0,0,0,7.895099023,486.152954,1
5.515151515,5.515151515,0,0,0,7.895095267,486.152954,1
5.575757576,5.515151515,0,0,0,7.895131294,486.152954,1
5.636363636,5.515151515,0,0,0,7.001336215,486.152954,1
5.696969697,5.515151515,0,0,0,7.001295554,486.152954,1
5.757575758,5.515151515,0,0,0,7.001255024,486.152954,1
5.818181818,5.515151515,0,0,0,7.001244857,486.152954,1
5.878787879,5.515151515,0,0,0,7.001373514,486.152954,1
5.939393939,5.515151515,0,0,0,7.001311197,486.152954,1
6,5.515151515,0,0,0,7.001368169,486.152954,1
0,5.575757576,-1,51.91535927,50.91535927,39.80585285,461.4687768,1
0.06060606061,5.575757576,3.829252686,37.26343891,41.09269159,42.88249906,468.8777454,1
0.1212121212,5.575757576,4.799254809,32.08728347,36.88653828,49.93695895,472.9128044,1
0.1818181818,5.575757576,4.159745018,21.21089878,25.3706438,58.38910122,476.1366476,1
0.2424242424,5.575757576,4.873186073,21.21076256,26.08394863,55.96499502,477.4985796,1
0.303030303,5.575757576,2.595900063,7.51622176,10.11212182,67.23529339,480.3250562,1
0.3636363636,5.575757576,2.859838721,7.51622879,10.37606751,64.81104394,480.8374985,1
0.4242424242,5.575757576,3.101456628,7.516231296,10.61768792,62.38679901,481.3087379,1
0.4848484848,5.575757576,3.325595743,7.516225527,10.84182127,59.96256235,481.7473568,1
0.5454545455,5.575757576,3.535561431,7.516229359,11.05179079,57.5383161,482.1593167,1
0.6060606061,5.575757576,3.733804524,7.516234637,11.25003916,55.11406839,482.5489581,1
0.6666666667,5.575757576,3.9220088,7.516480247,11.43848905,55.11382278,482.9195576,1
0.7272727273,5.575757576,4.101593395,7.516226612,11.61782001,50.74578516,483.273661,1
0.7878787879,5.575757576,0,0,0,57.19982809,486.152954,1
0.8484848485,5.575757576,0,0,0,56.11680945,486.152954,1
0.9090909091,5.575757576,0,0,0,55.35757576,486.152954,1
0.9696969697,5.575757576,0,0,0,52.73647203,486.152954,1
1.03030303,5.575757576,0,0,0,50.16211719,486.152954,1
1.090909091,5.575757576,0,0,0,49.03692233,486.152954,1
1.151515152,5.575757576,0,0,0,47.90024276,486.152954,1
1.212121212,5.575757576,0,0,0,47.89810341,486.152954,1
1.272727273,5.575757576,0,0,0,47.8985229,486.152954,1
1.333333333,5.575757576,0,0,0,46.72622156,486.152954,1
1.393939394,5.575757576,0,0,0,46.72600034,486.152954,1
1.454545455,5.575757576,0,0,0,45.52308529,486.152954,1
1.515151515,5.575757576,0,0,0,45.52237994,486.152954,1
1.575757576,5.575757576,0,0,0,43.23636364,486.152954,1
1.636363636,5.575757576,0,0,0,44.35939551,486.152954,1
1.696969697,5.575757576,0,0,0,40.81212121,486.152954,1
1.757575758,5.575757576,0,0,0,40.81212121,486.152954,1
1.818181818,5.575757576,0,0,0,39.05290144,486.152954,1
1.878787879,5.575757576,0,0,0,39.0547622,486.152954,1
1.939393939,5.575757576,0,0,0,36.10796153,486.152954,1
2,5.575757576,0,0,0,37.11555753,486.152954,1
2.060606061,5.575757576,0,0,0,36.10802752,486.152954,1
2.121212121,5.575757576,0,0,0,37.09716212,486.152954,1
2.181818182,5.575757576,0,0,0,36.10498718,486.152954,1
2.242424242,5.575757576,0,0,0,35.0715623,486.152954,1
2.303030303,5.575757576,0,0,0,34.00058087,486.152954,1
2.363636364,5.575757576,0,0,0,34.00367038,486.152954,1
2.424242424,5.575757576,0,0,0,35.09775259,486.152954,1
2.484848485,5.575757576,0,0,0,32.9040232,486.152954,1
2.545454545,5.575757576,0,0,0,34.00315595,486.152954,1
2.606060606,5.575757576,0,0,0,32.90075997,486.152954,1
2.666666667,5.575757576,0,0,0,32.90052744,486.152954,1
2.727272727,5.575757576,0,0,0,32.90066872,486.152954,1
2.787878788,5.575757576,0,0,0,30.57659942,486.152954,1
2.848484848,5.575757576,0,0,0,30.57500828,486.152954,1
2.909090909,5.575757576,0,0,0,30.57659101,486.152954,1
2.96969697,5.575757576,0,0,0,28.69090909,486.152954,1
3.03030303,5.575757576,0,0,0,30.57666384,486.152954,1
3.090909091,5.575757576,0,0,0,28.69090909,486.152954,1
3.151515152,5.575757576,0,0,0,26.26666667,486.152954,1
3.212121212,5.575757576,0,0,0,28.69090909,486.152954,1
3.272727273,5.575757576,0,0,0,26.26666667,486.152954,1
3.333333333,5.575757576,0,0,0,28.69090909,486.152954,1
3.393939394,5.575757576,0,0,0,26.26666667,486.152954,1
3.454545455,5.575757576,0,0,0,26.26666667,486.152954,1
3.515151515,5.575757576,0,0,0,22.08960436,486.152954,1
3.575757576,5.575757576,0,0,0,22.08930548,486.152954,1
3.636363636,5.575757576,0,0,0,23.84242424,486.152954,1
3.696969697,5.575757576,0,0,0,23.18114072,486.152954,1
3.757575758,5.575757576,0,0,0,23.18106896,486.152954,1
3.818181818,5.575757576,0,0,0,21.41818182,486.152954,1
3.878787879,5.575757576,0,0,0,21.41818182,486.152954,1
3.939393939,5.575757576,0,0,0,21.41818182,486.152954,1
4,5.575757576,0,0,0,18.99393939,486.152954,1
4.060606061,5.575757576,0,0,0,26.26666667,486.152954,1
4.121212121,5.575757576,0,0,0,18.99393939,486.152954,1
4.181818182,5.575757576,0,0,0,18.99393939,486.152954,1
4.242424242,5.575757576,0,0,0,16.56969697,486.152954,1
4.303030303,5.575757576,0,0,0,16.56969697,486.152954,1
4.363636364,5.575757576,0,0,0,16.56969697,486.152954,1
4.424242424,5.575757576,0,0,0,15.30207079,486.152954,1
4.484848485,5.575757576,0,0,0,14.14545455,486.152954,1
4.545454545,5.575757576,0,0,0,14.14545455,486.152954,1
4.606060606,5.575757576,0,0,0,14.14545455,486.152954,1
4.666666667,5.575757576,0,0,0,12.23997718,486.152954,1
4.727272727,5.575757576,0,0,0,12.23994335,486.152954,1
4.787878788,5.575757576,0,0,0,11.72121212,486.152954,1
4.848484848,5.575757576,0,0,0,11.72121212,486.152954,1
4.909090909,5.575757576,0,0,0,11.11027224,486.152954,1
4.96969697,5.575757576,0,0,0,11.11025162,486.152954,1
5.03030303,5.575757576,0,0,0,11.11030225,486.152954,1
5.090909091,5.575757576,0,0,0,9.296969697,486.152954,1
5.151515152,5.575757576,0,0,0,9.296969697,486.152954,1
5.212121212,5.575757576,0,0,0,9.296969697,486.152954,1
5.272727273,5.575757576,0,0,0,9.296969697,486.152954,1
5.333333333,5.575757576,0,0,0,9.296969697,486.152954,1
5.393939394,5.575757576,0,0,0,9.296969697,486.152954,1
5.454545455,5.575757576,0,0,0,7.895099023,486.152954,1
5.515151515,5.575757576,0,0,0,7.895095267,486.152954,1
5.575757576,5.575757576,0,0,0,7.895131294,486.152954,1
5.636363636,5.575757576,0,0,0,7.001336215,486.152954,1
5.696969697,5.575757576,0,0,0,7.001295554,486.152954,1
5.757575758,5.575757576,0,0,0,7.001255024,486.152954,1
5.818181818,5.575757576,0,0,0,7.001244857,486.152954,1
5.878787879,5.575757576,0,0,0,7.001373514,486.152954,1
5.939393939,5.575757576,0,0,0,7.001311197,486.152954,1
6,5.575757576,0,0,0,7.001368169,486.152954,1
0,5.636363636,-1,52.19687215,51.19687215,39.52433997,462.032553,1
0.06060606061,5.636363636,3.829853371,37.46615262,41.29600599,42.67978534,469.2824188,1
0.1212121212,5.636363636,3.295599255,21.32640314,24.62200239,60.69783929,474.7514902,1
0.1818181818,5.636363636,4.161892937,21.32606833,25.48796127,58.27393167,476.3670057,1
0.2424242424,5.636363636,4.873088005,21.3261448,26.19923281,55.84961277,477.7289218,1
0.303030303,5.636363636,2.595893164,7.557210727,10.15310389,67.19430442,480.4066799,1
0.3636363636,5.636363636,2.859839999,7.557109466,10.41694947,64.77016326,480.9191223,1
0.4242424242,5.636363636,3.101456213,7.557117718,10.65857393,62.34591258,481.3903616,1
0.4848484848,5.636363636,3.325606775,7.557146953,10.88275373,59.92164093,481.8289805,1
0.5454545455,5.636363636,0,0,0,65.05454545,486.152954,1
0.6060606061,5.636363636,0,0,0,62.63030303,486.152954,1
0.6666666667,5.636363636,3.922024271,7.557189594,11.47921387,55.07311344,483.0011813,1
0.7272727273,5.636363636,4.101614688,7.557127143,11.65874183,50.70488463,483.3552847,1
0.7878787879,5.636363636,0,0,0,57.19982809,486.152954,1
0.8484848485,5.636363636,4.439055073,7.55710973,11.9961648,48.55969972,484.0217178,1
0.9090909091,5.636363636,0,0,0,55.35757576,486.152954,1
0.9696969697,5.636363636,4.75262514,7.557110556,12.3097357,45.17936147,484.6420186,1
1.03030303,5.636363636,0,0,0,50.16211719,486.152954,1
1.090909091,5.636363636,0,0,0,49.03692233,486.152954,1
1.151515152,5.636363636,0,0,0,47.90024276,486.152954,1
1.212121212,5.636363636,0,0,0,47.89810341,486.152954,1
1.272727273,5.636363636,0,0,0,47.8985229,486.152954,1
1.333333333,5.636363636,0,0,0,46.72622156,486.152954,1
1.393939394,5.636363636,0,0,0,46.72600034,486.152954,1
1.454545455,5.636363636,0,0,0,45.52308529,486.152954,1
1.515151515,5.636363636,0,0,0,45.52237994,486.152954,1
1.575757576,5.636363636,0,0,0,43.23636364,486.152954,1
1.636363636,5.636363636,0,0,0,44.35939551,486.152954,1
1.696969697,5.636363636,0,0,0,40.81212121,486.152954,1
1.757575758,5.636363636,0,0,0,40.81212121,486.152954,1
1.818181818,5.636363636,0,0,0,39.05290144,486.152954,1
1.878787879,5.636363636,0,0,0,39.0547622,486.152954,1
1.939393939,5.636363636,0,0,0,36.10796153,486.152954,1
2,5.636363636,0,0,0,37.11555753,486.152954,1
2.060606061,5.636363636,0,0,0,36.10802752,486.152954,1
2.121212121,5.636363636,0,0,0,37.09716212,486.152954,1
2.181818182,5.636363636,0,0,0,36.10498718,486.152954,1
2.242424242,5.636363636,0,0,0,35.0715623,486.152954,1
2.303030303,5.636363636,0,0,0,34.00058087,486.152954,1
2.363636364,5.636363636,0,0,0,34.00367038,486.152954,1
2.424242424,5.636363636,0,0,0,35.09775259,486.152954,1
2.484848485,5.636363636,0,0,0,32.9040232,486.152954,1
2.545454545,5.636363636,0,0,0,34.00315595,486.152954,1
2.606060606,5.636363636,0,0,0,32.90075997,486.152954,1
2.666666667,5.636363636,0,0,0,32.90052744,486.152954,1
2.727272727,5.636363636,0,0,0,32.90066872,486.152954,1
2.787878788,5.636363636,0,0,0,30.57659942,486.152954,1
2.848484848,5.636363636,0,0,0,30.57500828,486.152954,1
2.909090909,5.636363636,0,0,0,30.57659101,486.152954,1
2.96969697,5.636363636,0,0,0,28.69090909,486.152954,1
3.03030303,5.636363636,0,0,0,30.57666384,486.152954,1
3.090909091,5.636363636,0,0,0,28.69090909,486.152954,1
3.151515152,5.636363636,0,0,0,26.26666667,486.152954,1
3.212121212,5.636363636,0,0,0,28.69090909,486.152954,1
3.272727273,5.636363636,0,0,0,26.26666667,486.152954,1
3.333333333,5.636363636,0,0,0,28.69090909,486.152954,1
3.393939394,5.636363636,0,0,0,26.26666667,486.152954,1
3.454545455,5.636363636,0,0,0,26.26666667,486.152954,1
3.515151515,5.636363636,0,0,0,22.08960436,486.152954,1
3.575757576,5.636363636,0,0,0,22.08930548,486.152954,1
3.636363636,5.636363636,0,0,0,23.84242424,486.152954,1
3.696969697,5.636363636,0,0,0,23.18114072,486.152954,1
3.757575758,5.636363636,0,0,0,23.18106896,486.152954,1
3.818181818,5.636363636,0,0,0,21.41818182,486.152954,1
3.878787879,5.636363636,0,0,0,21.41818182,486.152954,1
3.939393939,5.636363636,0,0,0,21.41818182,486.152954,1
4,5.636363636,0,0,0,18.99393939,486.152954,1
4.060606061,5.636363636,0,0,0,26.26666667,486.152954,1
4.121212121,5.636363636,0,0,0,18.99393939,486.152954,1
4.181818182,5.636363636,0,0,0,18.99393939,486.152954,1
4.242424242,5.636363636,0,0,0,16.56969697,486.152954,1
4.303030303,5.636363636,0,0,0,16.56969697,486.152954,1
4.363636364,5.636363636,0,0,0,16.56969697,486.152954,1
4.424242424,5.636363636,0,0,0,15.30207079,486.152954,1
4.484848485,5.636363636,0,0,0,14.14545455,486.152954,1
4.545454545,5.636363636,0,0,0,14.14545455,486.152954,1
4.606060606,5.636363636,0,0,0,14.14545455,486.152954,1
4.666666667,5.636363636,0,0,0,12.23997718,486.152954,1
4.727272727,5.636363636,0,0,0,12.23994335,486.152954,1
4.787878788,5.636363636,0,0,0,11.72121212,486.152954,1
4.848484848,5.636363636,0,0,0,11.72121212,486.152954,1
4.909090909,5.636363636,0,0,0,11.11027224,486.152954,1
4.96969697,5.636363636,0,0,0,11.11025162,486.152954,1
5.03030303,5.636363636,0,0,0,11.11030225,486.152954,1
5.090909091,5.636363636,0,0,0,9.296969697,486.152954,1
5.151515152,5.636363636,0,0,0,9.296969697,486.152954,1
5.212121212,5.636363636,0,0,0,9.296969697,486.152954,1
5.272727273,5.636363636,0,0,0,9.296969697,486.152954,1
5.333333333,5.636363636,0,0,0,9.296969697,486.152954,1
5.393939394,5.636363636,0,0,0,9.296969697,486.152954,1
5.454545455,5.636363636,0,0,0,7.895099023,486.152954,1
5.515151515,5.636363636,0,0,0,7.895095267,486.152954,1
5.575757576,5.636363636,0,0,0,7.895131294,486.152954,1
5.636363636,5.636363636,0,0,0,7.001336215,486.152954,1
5.696969697,5.636363636,0,0,0,7.001295554,486.152954,1
5.757575758,5.636363636,0,0,0,7.001255024,486.152954,1
5.818181818,5.636363636,0,0,0,7.001244857,486.152954,1
5.878787879,5.636363636,0,0,0,7.001373514,486.152954,1
5.939393939,5.636363636,0,0,0,7.001311197,486.152954,1
6,5.636363636,0,0,0,7.001368169,486.152954,1
0,5.696969697,-1,52.47787419,51.47787419,39.24333793,462.5933063,1
0.06060606061,5.696969697,3.829364349,37.66767436,41.49703871,42.47826361,469.6849217,1
0.1212121212,5.696969697,3.297660383,21.44079335,24.73845373,60.58344908,474.9805938,1
0.1818181818,5.696969697,4.159733977,21.44116251,25.60089649,58.15883749,476.5960968,1
0.2424242424,5.696969697,2.302036587,7.597766132,9.899802719,69.57799144,479.9210483,1
0.303030303,5.696969697,2.595909127,7.597754954,10.19366408,67.1537602,480.487866,1
0.3636363636,5.696969697,2.859838704,7.59777817,10.45761687,64.72949456,481.0003083,1
0.4242424242,5.696969697,3.101457323,7.597778152,10.69923548,62.30525215,481.4715477,1
0.4848484848,5.696969697,0,0,0,67.47878788,486.152954,1
0.5454545455,5.696969697,0,0,0,65.05454545,486.152954,1
0.6060606061,5.696969697,3.733793616,7.59777873,11.33157235,55.0325243,482.7117678,1
0.6666666667,5.696969697,0,0,0,62.63030303,486.152954,1
0.7272727273,5.696969697,0,0,0,58.26201177,486.152954,1
0.7878787879,5.696969697,0,0,0,57.19982809,486.152954,1
0.8484848485,5.696969697,0,0,0,56.11680945,486.152954,1
0.9090909091,5.696969697,0,0,0,55.35757576,486.152954,1
0.9696969697,5.696969697,0,0,0,52.73647203,486.152954,1
1.03030303,5.696969697,0,0,0,50.16211719,486.152954,1
1.090909091,5.696969697,0,0,0,49.03692233,486.152954,1
1.151515152,5.696969697,0,0,0,47.90024276,486.152954,1
1.212121212,5.696969697,0,0,0,47.89810341,486.152954,1
1.272727273,5.696969697,0,0,0,47.8985229,486.152954,1
1.333333333,5.696969697,0,0,0,46.72622156,486.152954,1
1.393939394,5.696969697,0,0,0,46.72600034,486.152954,1
1.454545455,5.696969697,0,0,0,45.52308529,486.152954,1
1.515151515,5.696969697,0,0,0,45.52237994,486.152954,1
1.575757576,5.696969697,0,0,0,43.23636364,486.152954,1
1.636363636,5.696969697,0,0,0,44.35939551,486.152954,1
1.696969697,5.696969697,0,0,0,40.81212121,486.152954,1
1.757575758,5.696969697,0,0,0,40.81212121,486.152954,1
1.818181818,5.696969697,0,0,0,39.05290144,486.152954,1
1.878787879,5.696969697,0,0,0,39.0547622,486.152954,1
1.939393939,5.696969697,0,0,0,36.10796153,486.152954,1
2,5.696969697,0,0,0,37.11555753,486.152954,1
2.060606061,5.696969697,0,0,0,36.10802752,486.152954,1
2.121212121,5.696969697,0,0,0,37.09716212,486.152954,1
2.181818182,5.696969697,0,0,0,36.10498718,486.152954,1
2.242424242,5.696969697,0,0,0,35.0715623,486.152954,1
2.303030303,5.696969697,0,0,0,34.00058087,486.152954,1
2.363636364,5.696969697,0,0,0,34.00367038,486.152954,1
2.424242424,5.696969697,0,0,0,35.09775259,486.152954,1
2.484848485,5.696969697,0,0,0,32.9040232,486.152954,1
2.545454545,5.696969697,0,0,0,34.00315595,486.152954,1
2.606060606,5.696969697,0,0,0,32.90075997,486.152954,1
2.666666667,5.696969697,0,0,0,32.90052744,486.152954,1
2.727272727,5.696969697,0,0,0,32.90066872,486.152954,1
2.787878788,5.696969697,0,0,0,30.57659942,486.152954,1
2.848484848,5.696969697,0,0,0,30.57500828,486.152954,1
2.909090909,5.696969697,0,0,0,30.57659101,486.152954,1
2.96969697,5.696969697,0,0,0,28.69090909,486.152954,1
3.03030303,5.696969697,0,0,0,30.57666384,486.152954,1
3.090909091,5.696969697,0,0,0,28.69090909,486.152954,1
3.151515152,5.696969697,0,0,0,26.26666667,486.152954,1
3.212121212,5.696969697,0,0,0,28.69090909,486.152954,1
3.272727273,5.696969697,0,0,0,26.26666667,486.152954,1
3.333333333,5.696969697,0,0,0,28.69090909,486.152954,1
3.393939394,5.696969697,0,0,0,26.26666667,486.152954,1
3.454545455,5.696969697,0,0,0,26.26666667,486.152954,1
3.515151515,5.696969697,0,0,0,22.08960436,486.152954,1
3.575757576,5.696969697,0,0,0,22.08930548,486.152954,1
3.636363636,5.696969697,0,0,0,23.84242424,486.152954,1
3.696969697,5.696969697,0,0,0,23.18114072,486.152954,1
3.757575758,5.696969697,0,0,0,23.18106896,486.152954,1
3.818181818,5.696969697,0,0,0,21.41818182,486.152954,1
3.878787879,5.696969697,0,0,0,21.41818182,486.152954,1
3.939393939,5.696969697,0,0,0,21.41818182,486.152954,1
4,5.696969697,0,0,0,18.99393939,486.152954,1
4.060606061,5.696969697,0,0,0,26.26666667,486.152954,1
4.121212121,5.696969697,0,0,0,18.99393939,486.152954,1
4.181818182,5.696969697,0,0,0,18.99393939,486.152954,1
4.242424242,5.696969697,0,0,0,16.56969697,486.152954,1
4.303030303,5.696969697,0,0,0,16.56969697,486.152954,1
4.363636364,5.696969697,0,0,0,16.56969697,486.152954,1
4.424242424,5.696969697,0,0,0,15.30207079,486.152954,1
4.484848485,5.696969697,0,0,0,14.14545455,486.152954,1
4.545454545,5.696969697,0,0,0,14.14545455,486.152954,1
4.606060606,5.696969697,0,0,0,14.14545455,486.152954,1
4.666666667,5.696969697,0,0,0,12.23997718,486.152954,1
4.727272727,5.696969697,0,0,0,12.23994335,486.152954,1
4.787878788,5.696969697,0,0,0,11.72121212,486.152954,1
4.848484848,5.696969697,0,0,0,11.72121212,486.152954,1
4.909090909,5.696969697,0,0,0,11.11027224,486.152954,1
4.96969697,5.696969697,0,0,0,11.11025162,486.152954,1
5.03030303,5.696969697,0,0,0,11.11030225,486.152954,1
5.090909091,5.696969697,0,0,0,9.296969697,486.152954,1
5.151515152,5.696969697,0,0,0,9.296969697,486.152954,1
5.212121212,5.696969697,0,0,0,9.296969697,486.152954,1
5.272727273,5.696969697,0,0,0,9.296969697,486.152954,1
5.333333333,5.696969697,0,0,0,9.296969697,486.152954,1
5.393939394,5.696969697,0,0,0,9.296969697,486.152954,1
5.454545455,5.696969697,0,0,0,7.895099023,486.152954,1
5.515151515,5.696969697,0,0,0,7.895095267,486.152954,1
5.575757576,5.696969697,0,0,0,7.895131294,486.152954,1
5.636363636,5.696969697,0,0,0,7.001336215,486.152954,1
5.696969697,5.696969697,0,0,0,7.001295554,486.152954,1
5.757575758,5.696969697,0,0,0,7.001255024,486.152954,1
5.818181818,5.696969697,0,0,0,7.001244857,486.152954,1
5.878787879,5.696969697,0,0,0,7.001373514,486.152954,1
5.939393939,5.696969697,0,0,0,7.001311197,486.152954,1
6,5.696969697,0,0,0,7.001368169,486.152954,1
0,5.757575758,-1,52.76606577,51.76606577,38.95514635,463.1510917,1
0.06060606061,5.757575758,3.829520662,37.86797335,41.69749402,42.27796461,470.0852898,1
0.1212121212,5.757575758,3.297598045,21.55500781,24.85260585,60.46923462,475.2084854,1
0.1818181818,5.757575758,4.157230437,21.55488551,25.71211594,58.04511449,476.8239923,1
0.2424242424,5.757575758,2.302041486,7.638201826,9.940243312,69.53755575,480.0018036,1
0.303030303,5.757575758,2.595899084,7.638225666,10.23412475,67.11328949,480.5686213,1
0.3636363636,5.757575758,2.859839547,7.638223968,10.49806351,64.68904876,481.0810637,1
0.4242424242,5.757575758,3.101459802,7.638221964,10.73968177,62.26480834,481.552303,1
0.4848484848,5.757575758,0,0,0,67.47878788,486.152954,1
0.5454545455,5.757575758,0,0,0,65.05454545,486.152954,1
0.6060606061,5.757575758,0,0,0,62.63030303,486.152954,1
0.6666666667,5.757575758,0,0,0,62.63030303,486.152954,1
0.7272727273,5.757575758,4.101600526,7.638224355,11.73982488,50.62378742,483.5172261,1
0.7878787879,5.757575758,4.273659857,7.638224429,11.91188429,49.56160366,483.8568578,1
0.8484848485,5.757575758,0,0,0,56.11680945,486.152954,1
0.9090909091,5.757575758,0,0,0,55.35757576,486.152954,1
0.9696969697,5.757575758,0,0,0,52.73647203,486.152954,1
1.03030303,5.757575758,0,0,0,50.16211719,486.152954,1
1.090909091,5.757575758,0,0,0,49.03692233,486.152954,1
1.151515152,5.757575758,0,0,0,47.90024276,486.152954,1
1.212121212,5.757575758,0,0,0,47.89810341,486.152954,1
1.272727273,5.757575758,0,0,0,47.8985229,486.152954,1
1.333333333,5.757575758,0,0,0,46.72622156,486.152954,1
1.393939394,5.757575758,0,0,0,46.72600034,486.152954,1
1.454545455,5.757575758,0,0,0,45.52308529,486.152954,1
1.515151515,5.757575758,0,0,0,45.52237994,486.152954,1
1.575757576,5.757575758,0,0,0,43.23636364,486.152954,1
1.636363636,5.757575758,0,0,0,44.35939551,486.152954,1
1.696969697,5.757575758,0,0,0,40.81212121,486.152954,1
1.757575758,5.757575758,0,0,0,40.81212121,486.152954,1
1.818181818,5.757575758,0,0,0,39.05290144,486.152954,1
1.878787879,5.757575758,0,0,0,39.0547622,486.152954,1
1.939393939,5.757575758,0,0,0,36.10796153,486.152954,1
2,5.757575758,0,0,0,37.11555753,486.152954,1
2.060606061,5.757575758,0,0,0,36.10802752,486.152954,1
2.121212121,5.757575758,0,0,0,37.09716212,486.152954,1
