provider,point_group,boundary_price,pE,pN,candidate_set_size,candidate_set
N,raw_duplicate,5.25452175513,0.5,5.25452175513,5,6;12;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,6,6;12;25;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,7,6;12;25;46;65;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,8,5;6;12;25;46;65;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,9,5;6;10;12;25;46;65;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,10,5;6;10;12;25;46;65;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,11,5;6;10;12;25;46;65;75;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,12,1;5;6;10;12;25;46;65;75;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,13,1;5;6;10;12;25;46;55;65;75;77;93;97
N,unique,4.36434464519,0.5,4.36434464519,14,1;5;6;10;12;25;46;55;65;75;77;93;96;97
N,unique,3.88344650085,0.5,3.88344650085,15,1;5;6;10;12;25;46;55;65;75;77;82;93;96;97
N,unique,3.67844450112,0.5,3.67844450112,16,1;5;6;10;12;25;46;55;65;75;77;82;93;95;96;97
N,unique,4.32517936368,0.5,4.32517936368,17,1;5;6;10;12;25;36;46;55;65;75;77;82;93;95;96;97
N,unique,13.319868547,0.5,13.319868547,18,1;5;6;10;12;25;36;46;55;65;74;75;77;82;93;95;96;97
N,unique,12.9937388726,0.5,12.9937388726,19,1;5;6;10;12;25;36;46;55;65;74;75;77;82;89;93;95;96;97
N,unique,12.6691810596,0.5,12.6691810596,20,1;5;6;10;12;25;36;46;55;65;74;75;77;82;87;89;93;95;96;97
N,unique,12.3672767408,0.5,12.3672767408,21,1;5;6;10;12;25;36;46;55;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,12.1262838857,0.5,12.1262838857,22,1;2;5;6;10;12;25;36;46;55;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.8527368896,0.5,11.8527368896,23,1;2;5;6;10;12;25;36;46;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.5625195671,0.5,11.5625195671,24,1;2;5;6;10;12;14;25;36;46;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.2894961761,0.5,11.2894961761,25,1;2;5;6;10;12;14;25;28;36;46;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,13.0593791934,0.5,13.0593791934,26,1;2;5;6;10;12;14;19;25;28;36;46;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,25.2095830212,0.5,25.2095830212,27,1;2;5;6;10;12;14;19;25;28;36;46;52;55;56;65;74;75;77;82;87;89;93;95;96;97;99
N,unique,24.5209213647,0.5,24.5209213647,28,1;2;5;6;10;12;14;19;25;28;36;46;52;55;56;65;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,23.7803807214,0.5,23.7803807214,29,1;2;5;6;10;12;14;19;25;28;36;43;46;52;55;56;65;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,22.9937410503,0.5,22.9937410503,30,1;2;5;6;10;12;14;19;25;28;36;43;46;52;55;56;65;68;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,22.4843821277,0.5,22.4843821277,31,1;2;5;6;10;12;14;19;25;28;36;43;46;52;55;56;65;68;74;75;77;82;87;88;89;93;95;96;97;98;99
N,unique,21.9444399259,0.5,21.9444399259,32,1;2;5;6;10;12;14;19;25;28;36;43;46;52;55;56;65;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,21.4885588595,0.5,21.4885588595,33,1;2;5;6;10;12;14;19;25;28;30;36;43;46;52;55;56;65;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,raw_duplicate,14.5103698408,0.5,14.5103698408,3,6;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,4,6;12;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,5,6;12;25;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,6,6;12;25;46;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,7,5;6;12;25;46;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,8,5;6;10;12;25;46;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,9,5;6;10;12;25;46;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,10,5;6;10;12;25;46;75;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,11,1;5;6;10;12;25;46;75;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,12,1;5;6;10;12;25;46;55;75;77;93;97
N,raw_duplicate,4.36434464519,0.5,4.36434464519,13,1;5;6;10;12;25;46;55;75;77;93;96;97
N,unique,3.937817664,0.5,3.937817664,14,1;5;6;10;12;25;46;55;75;77;82;93;96;97
N,unique,3.8677905073,0.5,3.8677905073,15,1;5;6;10;12;25;46;55;75;77;82;93;95;96;97
N,unique,4.18001127495,0.5,4.18001127495,16,1;5;6;10;12;25;36;46;55;75;77;82;93;95;96;97
N,unique,4.78234791282,0.5,4.78234791282,17,1;5;6;10;12;25;36;46;55;74;75;77;82;93;95;96;97
N,unique,13.3514123636,0.5,13.3514123636,18,1;5;6;10;12;25;36;46;55;74;75;77;82;89;93;95;96;97
N,unique,13.0223898316,0.5,13.0223898316,19,1;5;6;10;12;25;36;46;55;74;75;77;82;87;89;93;95;96;97
N,unique,12.7162807917,0.5,12.7162807917,20,1;5;6;10;12;25;36;46;55;74;75;77;82;87;89;93;95;96;97;99
N,unique,12.4718945772,0.5,12.4718945772,21,1;2;5;6;10;12;25;36;46;55;74;75;77;82;87;89;93;95;96;97;99
N,unique,12.1944547128,0.5,12.1944547128,22,1;2;5;6;10;12;25;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.9000578489,0.5,11.9000578489,23,1;2;5;6;10;12;14;25;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.6230543783,0.5,11.6230543783,24,1;2;5;6;10;12;14;25;28;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,11.4289542184,0.5,11.4289542184,25,1;2;5;6;10;12;14;19;25;28;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,26.03537362,0.5,26.03537362,26,1;2;5;6;10;12;14;19;25;28;36;46;52;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,25.3354461295,0.5,25.3354461295,27,1;2;5;6;10;12;14;19;25;28;36;46;52;55;56;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,24.5826129722,0.5,24.5826129722,28,1;2;5;6;10;12;14;19;25;28;36;43;46;52;55;56;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,23.7827040368,0.5,23.7827040368,29,1;2;5;6;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,23.2646317086,0.5,23.2646317086,30,1;2;5;6;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;77;82;87;88;89;93;95;96;97;98;99
N,unique,22.7153444626,0.5,22.7153444626,31,1;2;5;6;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,22.2514833372,0.5,22.2514833372,32,1;2;5;6;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,21.5890548476,0.5,21.5890548476,33,1;2;5;6;8;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,21.6445206947,0.5,21.6445206947,34,1;2;5;6;8;9;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,34.065667956,0.5,34.065667956,2,77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,3,12;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,4,12;25;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,5,12;25;46;77;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,6,5;12;25;46;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,7,5;10;12;25;46;77;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,8,5;10;12;25;46;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,9,5;10;12;25;46;75;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,10,1;5;10;12;25;46;75;77;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,11,1;5;10;12;25;46;55;75;77;93;97
N,raw_duplicate,4.36434464519,0.5,4.36434464519,12,1;5;10;12;25;46;55;75;77;93;96;97
N,raw_duplicate,3.937817664,0.5,3.937817664,13,1;5;10;12;25;46;55;75;77;82;93;96;97
N,unique,3.92310520614,0.5,3.92310520614,14,1;5;10;12;25;46;55;75;77;82;93;95;96;97
N,unique,3.89074643649,0.5,3.89074643649,15,1;5;10;12;25;36;46;55;75;77;82;93;95;96;97
N,unique,4.16962309035,0.5,4.16962309035,16,1;5;10;12;25;36;46;55;74;75;77;82;93;95;96;97
N,unique,4.73655512553,0.5,4.73655512553,17,1;5;10;12;25;36;46;55;74;75;77;82;89;93;95;96;97
N,unique,31.399527674,0.5,31.399527674,18,1;5;10;12;25;36;46;55;74;75;77;82;87;89;93;95;96;97
N,unique,30.6668874555,0.5,30.6668874555,19,1;5;10;12;25;36;46;55;74;75;77;82;87;89;93;95;96;97;99
N,unique,30.0819269543,0.5,30.0819269543,20,1;2;5;10;12;25;36;46;55;74;75;77;82;87;89;93;95;96;97;99
N,unique,29.4177967757,0.5,29.4177967757,21,1;2;5;10;12;25;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,28.670048649,0.5,28.670048649,22,1;2;5;10;12;14;25;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,27.9585619475,0.5,27.9585619475,23,1;2;5;10;12;14;25;28;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,27.4603524175,0.5,27.4603524175,24,1;2;5;10;12;14;19;25;28;36;46;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,26.8763592422,0.5,26.8763592422,25,1;2;5;10;12;14;19;25;28;36;46;52;55;56;74;75;77;82;87;89;93;95;96;97;99
N,unique,26.1651407836,0.5,26.1651407836,26,1;2;5;10;12;14;19;25;28;36;46;52;55;56;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,25.399987688,0.5,25.399987688,27,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,24.5867798846,0.5,24.5867798846,28,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;77;82;87;88;89;93;95;96;97;99
N,unique,24.0599747113,0.5,24.0599747113,29,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;77;82;87;88;89;93;95;96;97;98;99
N,unique,23.5013215724,0.5,23.5013215724,30,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,23.0294625848,0.5,23.0294625848,31,1;2;5;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,22.3554665887,0.5,22.3554665887,32,1;2;5;8;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,21.8819162187,0.5,21.8819162187,33,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;95;96;97;98;99
N,unique,21.7228388,0.5,21.7228388,34,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;77;79;82;87;88;89;93;94;95;96;97;98;99
N,raw_duplicate,34.065667956,0.5,34.065667956,1,97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,2,12;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,3,12;25;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,4,12;25;46;97
N,raw_duplicate,5.25452175513,0.5,5.25452175513,5,5;12;25;46;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,6,5;10;12;25;46;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,7,5;10;12;25;46;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,8,5;10;12;25;46;75;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,9,1;5;10;12;25;46;75;93;97
N,raw_duplicate,4.80733302346,0.5,4.80733302346,10,1;5;10;12;25;46;55;75;93;97
N,raw_duplicate,4.36434464519,0.5,4.36434464519,11,1;5;10;12;25;46;55;75;93;96;97
N,raw_duplicate,3.937817664,0.5,3.937817664,12,1;5;10;12;25;46;55;75;82;93;96;97
N,raw_duplicate,3.92310520614,0.5,3.92310520614,13,1;5;10;12;25;46;55;75;82;93;95;96;97
N,raw_duplicate,3.92310520614,0.5,3.92310520614,14,1;5;10;12;25;36;46;55;75;82;93;95;96;97
N,unique,3.87333050252,0.5,3.87333050252,15,1;5;10;12;25;36;46;55;74;75;82;93;95;96;97
N,unique,4.55439556389,0.5,4.55439556389,16,1;5;10;12;25;36;46;55;74;75;82;89;93;95;96;97
N,unique,4.75622511332,0.5,4.75622511332,17,1;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96;97
N,unique,31.4952779077,0.5,31.4952779077,18,1;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96;97;99
N,unique,30.9024316323,0.5,30.9024316323,19,1;2;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96;97;99
N,unique,30.2292548793,0.5,30.2292548793,20,1;2;5;10;12;25;36;46;55;56;74;75;82;87;89;93;95;96;97;99
N,unique,29.5147571542,0.5,29.5147571542,21,1;2;5;10;12;14;25;36;46;55;56;74;75;82;87;89;93;95;96;97;99
N,unique,28.8423008863,0.5,28.8423008863,22,1;2;5;10;12;14;25;28;36;46;55;56;74;75;82;87;89;93;95;96;97;99
N,unique,28.3709987796,0.5,28.3709987796,23,1;2;5;10;12;14;19;25;28;36;46;55;56;74;75;82;87;89;93;95;96;97;99
N,unique,27.818087752,0.5,27.818087752,24,1;2;5;10;12;14;19;25;28;36;46;52;55;56;74;75;82;87;89;93;95;96;97;99
N,unique,27.1440323237,0.5,27.1440323237,25,1;2;5;10;12;14;19;25;28;36;46;52;55;56;74;75;82;87;88;89;93;95;96;97;99
N,unique,26.4179800919,0.5,26.4179800919,26,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;74;75;82;87;88;89;93;95;96;97;99
N,unique,25.6452830156,0.5,25.6452830156,27,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;82;87;88;89;93;95;96;97;99
N,unique,25.1441212955,0.5,25.1441212955,28,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;82;87;88;89;93;95;96;97;98;99
N,unique,24.6121261721,0.5,24.6121261721,29,1;2;5;10;12;14;19;25;28;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;95;96;97;98;99
N,unique,24.1623396593,0.5,24.1623396593,30,1;2;5;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;95;96;97;98;99
N,unique,23.5191403055,0.5,23.5191403055,31,1;2;5;8;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;95;96;97;98;99
N,unique,23.0666943977,0.5,23.0666943977,32,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;95;96;97;98;99
N,unique,22.4209148071,0.5,22.4209148071,33,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;52;55;56;68;74;75;79;82;87;88;89;93;94;95;96;97;98;99
N,unique,22.0112847201,0.5,22.0112847201,34,1;2;5;8;9;10;12;14;19;25;28;30;36;43;46;47;52;55;56;68;74;75;79;82;87;88;89;93;94;95;96;97;98;99
N,raw_duplicate,5.25452175513,0.5,5.25452175513,1,12
N,raw_duplicate,5.25452175513,0.5,5.25452175513,2,12;25
N,raw_duplicate,5.25452175513,0.5,5.25452175513,3,12;25;46
N,raw_duplicate,5.25452175513,0.5,5.25452175513,4,5;12;25;46
N,raw_duplicate,4.80733302346,0.5,4.80733302346,5,5;10;12;25;46
N,raw_duplicate,4.80733302346,0.5,4.80733302346,6,5;10;12;25;46;93
N,raw_duplicate,4.80733302346,0.5,4.80733302346,7,5;10;12;25;46;75;93
N,raw_duplicate,4.80733302346,0.5,4.80733302346,8,1;5;10;12;25;46;75;93
N,raw_duplicate,4.80733302346,0.5,4.80733302346,9,1;5;10;12;25;46;55;75;93
N,raw_duplicate,4.36434464519,0.5,4.36434464519,10,1;5;10;12;25;46;55;75;93;96
N,raw_duplicate,3.937817664,0.5,3.937817664,11,1;5;10;12;25;46;55;75;82;93;96
N,raw_duplicate,3.92310520614,0.5,3.92310520614,12,1;5;10;12;25;46;55;75;82;93;95;96
N,raw_duplicate,3.92310520614,0.5,3.92310520614,13,1;5;10;12;25;36;46;55;75;82;93;95;96
N,raw_duplicate,3.92310520614,0.5,3.92310520614,14,1;5;10;12;25;36;46;55;74;75;82;93;95;96
N,unique,3.90135149071,0.5,3.90135149071,15,1;5;10;12;25;36;46;55;74;75;82;89;93;95;96
N,unique,4.59567130249,0.5,4.59567130249,16,1;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96
N,unique,4.82075553439,0.5,4.82075553439,17,1;5;10;12;25;36;46;55;74;75;82;87;89;93;95;96;99
