pE,pN,value_mean,value_std
4.384745763,0.5016949153,117817.2923,2884.400546
4.518644068,0.5016949153,119572.6006,2927.754199
4.652542373,0.5016949153,121302.089,2970.470443
4.786440678,0.5016949153,123006.8643,3012.576592
4.920338983,0.5016949153,124687.9566,3054.098065
5.054237288,0.5016949153,126346.3264,3095.058561
5.188135593,0.5016949153,127982.8709,3135.480222
5.322033898,0.5016949153,129598.4297,3175.383769
5.455932203,0.5016949153,131193.79,3214.788629
5.589830508,0.5016949153,132769.6911,3253.713045
5.723728814,0.5016949153,134326.828,3292.174172
5.857627119,0.5016949153,135865.8555,3330.188169
5.991525424,0.5016949153,137387.3911,3367.770278
6.125423729,0.5016949153,138892.0179,3404.934893
6.259322034,0.5016949153,140380.2876,3441.695627
6.393220339,0.5016949153,141852.7221,3478.065366
6.527118644,0.5016949153,143309.8166,3514.056328
6.661016949,0.5016949153,144752.0406,3549.680107
6.794915254,0.5016949153,146179.8403,3584.947716
6.928813559,0.5016949153,147593.6402,3619.86963
7.062711864,0.5016949153,148993.844,3654.455819
7.196610169,0.5016949153,150380.8367,3688.715784
7.330508475,0.5016949153,151754.9853,3722.658585
7.46440678,0.5016949153,153116.6401,3756.292871
7.598305085,0.5016949153,154466.1359,3789.626904
7.73220339,0.5016949153,155803.7926,3822.668586
7.866101695,0.5016949153,157129.9166,3855.425475
8,0.5016949153,158444.801,3887.904811
0.1,0.6355932203,19726.62862,462.7768223
0.2338983051,0.6355932203,28986.83939,689.6268831
0.3677966102,0.6355932203,35781.54093,856.7287847
0.5016949153,0.6355932203,41415.1298,995.4692918
0.6355932203,0.6355932203,46334.8455,1116.71772
0.7694915254,0.6355932203,50758.30691,1225.785128
0.9033898305,0.6355932203,54810.91754,1325.739437
1.037288136,0.6355932203,58572.76322,1418.543025
1.171186441,0.6355932203,62098.68319,1505.541171
1.305084746,0.6355932203,65428.18015,1587.703755
1.438983051,0.6355932203,68590.82756,1665.757357
1.572881356,0.6355932203,71609.44787,1740.262994
1.706779661,0.6355932203,74502.09121,1811.664565
1.840677966,0.6355932203,77283.32564,1880.320468
1.974576271,0.6355932203,79965.11077,1946.525021
2.108474576,0.6355932203,82557.40823,2010.523439
2.242372881,0.6355932203,85068.61995,2072.522591
2.376271186,0.6355932203,87505.91,2132.698906
2.510169492,0.6355932203,89875.44585,2191.204293
2.644067797,0.6355932203,92182.58222,2248.170668
2.777966102,0.6355932203,94432.00362,2303.713451
2.911864407,0.6355932203,96627.83623,2357.934319
3.045762712,0.6355932203,98773.73678,2410.923392
3.179661017,0.6355932203,100872.9642,2462.760993
3.313559322,0.6355932203,102928.4375,2513.519077
3.447457627,0.6355932203,104942.7836,2563.262404
3.581355932,0.6355932203,106918.3768,2612.049506
3.715254237,0.6355932203,108857.3711,2659.933496
3.849152542,0.6355932203,110761.7283,2706.962746
3.983050847,0.6355932203,112633.2407,2753.181455
4.116949153,0.6355932203,114473.5514,2798.630143
4.250847458,0.6355932203,116284.1708,2843.346059
4.384745763,0.6355932203,118066.4912,2887.363545
4.518644068,0.6355932203,119821.7995,2930.714339
4.652542373,0.6355932203,121551.2878,2973.427848
4.786440678,0.6355932203,123256.0631,3015.531377
4.920338983,0.6355932203,124937.1555,3057.050337
5.054237288,0.6355932203,126595.5253,3098.00842
5.188135593,0.6355932203,128232.0698,3138.42776
5.322033898,0.6355932203,129847.6286,3178.329074
5.455932203,0.6355932203,131442.9889,3217.731783
5.589830508,0.6355932203,133018.89,3256.654125
5.723728814,0.6355932203,134576.0269,3295.113251
5.857627119,0.6355932203,136115.0544,3333.125316
5.991525424,0.6355932203,137636.59,3370.705557
6.125423729,0.6355932203,139141.2168,3407.868366
6.259322034,0.6355932203,140629.4865,3444.62735
6.393220339,0.6355932203,142101.921,3480.995395
6.527118644,0.6355932203,143559.0155,3516.984715
6.661016949,0.6355932203,145001.2395,3552.606902
6.794915254,0.6355932203,146429.0392,3587.872965
6.928813559,0.6355932203,147842.8391,3622.793378
7.062711864,0.6355932203,149243.0429,3657.378109
7.196610169,0.6355932203,150630.0356,3691.636656
7.330508475,0.6355932203,152004.1842,3725.578079
7.46440678,0.6355932203,153365.839,3759.211023
7.598305085,0.6355932203,154715.3348,3792.54375
7.73220339,0.6355932203,156052.9915,3825.584158
7.866101695,0.6355932203,157379.1155,3858.339807
8,0.6355932203,158693.9999,3890.817934
0.1,0.7694915254,19950.69068,466.4416837
0.2338983051,0.7694915254,29210.90145,692.914046
0.3677966102,0.7694915254,36005.603,859.8632006
0.5016949153,0.7694915254,41639.19187,998.5152285
0.6355932203,0.7694915254,46558.90756,1119.704083
0.7694915254,0.7694915254,50982.36898,1228.727845
0.9033898305,0.7694915254,55034.97961,1328.648388
1.037288136,0.7694915254,58796.82529,1421.42484
1.171186441,0.7694915254,62322.74526,1508.400555
1.305084746,0.7694915254,65652.24221,1590.54419
