pE,pN,value_mean,value_std
4.412711864,0.3855932203,318.7408808,35.07637087
4.496610169,0.3855932203,315.3619407,34.59681266
4.580508475,0.3855932203,308.6722205,26.79148399
4.66440678,0.3855932203,308.5989714,28.69530995
4.748305085,0.3855932203,306.6842613,30.51744071
4.83220339,0.3855932203,305.2913234,34.31890368
4.916101695,0.3855932203,300.8092221,38.02648245
5,0.3855932203,295.9198072,41.74305864
0.05,0.4694915254,86.69511236,2.350874865
0.1338983051,0.4694915254,139.0034705,4.640142118
0.2177966102,0.4694915254,174.6846526,6.772776101
0.3016949153,0.4694915254,202.4806493,8.018152414
0.3855932203,0.4694915254,225.9269531,8.369584827
0.4694915254,0.4694915254,245.9066322,9.488242519
0.5533898305,0.4694915254,260.7976089,9.386097526
0.6372881356,0.4694915254,275.6563168,10.71285122
0.7211864407,0.4694915254,288.9573889,11.67803553
0.8050847458,0.4694915254,300.9802746,13.21339816
0.8889830508,0.4694915254,310.574726,12.94185827
0.9728813559,0.4694915254,319.8776042,15.86026805
1.056779661,0.4694915254,328.1761231,18.45445821
1.140677966,0.4694915254,333.982099,18.9109718
1.224576271,0.4694915254,339.0854956,20.73501996
1.308474576,0.4694915254,346.9903073,21.54120559
1.392372881,0.4694915254,349.9420258,23.63336481
1.476271186,0.4694915254,350.8898411,23.48644926
1.560169492,0.4694915254,350.5966971,26.38693036
1.644067797,0.4694915254,349.2819298,25.39057601
1.727966102,0.4694915254,353.5237001,24.7031341
1.811864407,0.4694915254,356.5278979,25.40680366
1.895762712,0.4694915254,356.519406,26.24327821
1.979661017,0.4694915254,355.3116748,29.52164938
2.063559322,0.4694915254,353.7020576,28.21176846
2.147457627,0.4694915254,354.3900941,29.45417271
2.231355932,0.4694915254,353.3496639,30.39994081
2.315254237,0.4694915254,349.1298848,30.22565652
2.399152542,0.4694915254,350.678646,30.07705378
2.483050847,0.4694915254,350.2034027,33.49241076
2.566949153,0.4694915254,348.8139138,33.49243338
2.650847458,0.4694915254,348.5848778,32.56454959
2.734745763,0.4694915254,343.508433,32.83661779
2.818644068,0.4694915254,342.1353576,34.93652542
2.902542373,0.4694915254,337.5653009,38.76616651
2.986440678,0.4694915254,333.1403021,37.59272397
3.070338983,0.4694915254,331.7688128,41.25914817
3.154237288,0.4694915254,332.9687042,39.20304637
3.238135593,0.4694915254,329.82849,36.46590742
3.322033898,0.4694915254,329.8596258,34.83466741
3.405932203,0.4694915254,326.9877996,31.63766882
3.489830508,0.4694915254,319.4043966,30.79420898
3.573728814,0.4694915254,319.7934018,29.78584283
3.657627119,0.4694915254,315.3854503,28.57474208
3.741525424,0.4694915254,314.7580553,28.26340838
3.825423729,0.4694915254,313.3860036,29.19642388
3.909322034,0.4694915254,308.3212306,30.54017356
3.993220339,0.4694915254,306.3096403,31.3980137
4.077118644,0.4694915254,303.9820726,31.19189968
4.161016949,0.4694915254,304.9904677,29.98838173
4.244915254,0.4694915254,300.6698065,30.13703707
4.328813559,0.4694915254,298.6690518,29.80420939
4.412711864,0.4694915254,293.8802976,27.07015223
4.496610169,0.4694915254,288.4793821,32.97538811
4.580508475,0.4694915254,284.7463694,32.76102248
4.66440678,0.4694915254,280.9397144,38.5716547
4.748305085,0.4694915254,277.2493089,42.489913
4.83220339,0.4694915254,275.5642642,45.77369907
4.916101695,0.4694915254,275.7716709,47.42064558
5,0.4694915254,272.6595757,43.18187585
0.05,0.5533898305,85.13416559,2.967763078
0.1338983051,0.5533898305,136.3445846,5.475466002
0.2177966102,0.5533898305,171.2260691,6.417798198
0.3016949153,0.5533898305,197.9190055,7.471804451
0.3855932203,0.5533898305,219.6350992,9.262948992
0.4694915254,0.5533898305,236.8460252,9.510846104
0.5533898305,0.5533898305,253.4813453,10.59405992
0.6372881356,0.5533898305,267.4871268,10.83500748
0.7211864407,0.5533898305,278.9398578,13.15673747
0.8050847458,0.5533898305,290.9210036,14.2993071
0.8889830508,0.5533898305,297.5727993,16.22833549
0.9728813559,0.5533898305,305.1771399,19.34519033
1.056779661,0.5533898305,313.753867,19.51375329
1.140677966,0.5533898305,318.4601009,20.70971087
1.224576271,0.5533898305,322.5838251,19.67370344
1.308474576,0.5533898305,325.6323086,23.04829731
1.392372881,0.5533898305,325.1992574,23.04694691
1.476271186,0.5533898305,326.9255259,22.60438978
1.560169492,0.5533898305,331.710556,22.64114874
1.644067797,0.5533898305,333.7524347,22.54298009
1.727966102,0.5533898305,331.0674721,28.21841458
1.811864407,0.5533898305,332.1281611,25.31679026
1.895762712,0.5533898305,333.0596967,23.96170504
1.979661017,0.5533898305,333.294007,28.34857048
2.063559322,0.5533898305,330.7016311,27.95030573
2.147457627,0.5533898305,330.7989112,28.73163762
2.231355932,0.5533898305,333.8534742,30.56484221
2.315254237,0.5533898305,330.7838599,29.67755203
2.399152542,0.5533898305,330.8504889,30.47353887
2.483050847,0.5533898305,330.0915257,30.64910274
2.566949153,0.5533898305,323.9681063,34.67572685
2.650847458,0.5533898305,321.978695,35.03846111
2.734745763,0.5533898305,320.0144278,37.73959943
2.818644068,0.5533898305,314.5835422,35.36485404
2.902542373,0.5533898305,318.6881717,35.32155263
