figure_id,block,method,n_users,trial,ratio,cE,cN,social_cost,esp_revenue,nsp_revenue,joint_revenue,comp_utilization,band_utilization,final_pE,final_pN,offloading_size,restricted_gap,runtime_sec,stage2_calls
E2-cost-ratio,E,Coop,100,4,0.1,0.01,0.09999999999999999,2172.3966236274155,92.97962455751903,179.70000000000005,272.6796245575191,0.8858307341447262,0.9840682543995916,1.0083333333333333,4.5925,18,13.765436775187482,612.0437256250007,625
E2-cost-ratio,E,Rand,100,4,0.1,0.01,0.09999999999999999,2323.490512722435,1.474150117518613,0.652824664625573,2.126974782144186,0.7857199408107363,1.0000183488926553,0.24320721184884145,0.33320721184884144,3,185.98006639347443,0.4363357079855632,0
E2-cost-ratio,E,Full model,100,5,0.1,0.01,0.09999999999999999,2182.6140089010123,94.72792005899325,111.70147608833291,206.42939614732614,0.40824178977466,0.999022254783719,2.33038763379126,2.895269964043881,12,0.0,1.6433853750058915,55
E2-cost-ratio,E,ME,100,5,0.1,0.01,0.09999999999999999,1971.194266295762,48.99999999999999,16.0,65.0,0.4529870250089092,0.706851680050331,0.5,0.5,15,171.74985286487865,4.408797166979639,0
E2-cost-ratio,E,SingleSP,100,5,0.1,0.01,0.09999999999999999,1906.194266295762,328.2040808374981,0.0,328.2040808374981,0.1428967350273275,0.7151684239398846,0.01,0.09999999999999999,15,214.098427430376,0.04714533398509957,0
E2-cost-ratio,E,Coop,100,5,0.1,0.01,0.09999999999999999,2149.6942908535284,65.89393947407059,169.71666666666667,235.61060614073727,0.816019473099754,0.918222449550602,0.75875,4.3429166666666665,15,4.008177703477145,401.35529716601013,625
E2-cost-ratio,E,Rand,100,5,0.1,0.01,0.09999999999999999,2233.4751252649394,14.549647583766566,5.157635172002737,19.707282755769302,0.05758703205565588,0.09517322699905592,3.570860902760441,3.6608609027604415,2,59.26922605637522,0.23762162498314865,0
E2-cost-ratio,E,Full model,100,6,0.1,0.01,0.09999999999999999,2112.1619537700262,116.2418016000768,101.13283058325246,217.37463218332925,0.3570144242997402,0.8641251927564513,3.265941320244337,3.025873225054675,13,0.0,1.0004423329955898,37
E2-cost-ratio,E,ME,100,6,0.1,0.01,0.09999999999999999,1834.6455618516866,49.00000000000001,16.0,65.0,0.7678656518112053,0.5122358009856726,0.5,0.5,19,196.70798142025927,2.696775709016947,0
E2-cost-ratio,E,SingleSP,100,6,0.1,0.01,0.09999999999999999,1769.6455618516866,434.9267318656319,0.0,434.9267318656319,0.13355192822780096,0.6752503492179773,0.01,0.09999999999999999,19,237.11866549956406,0.058191874995827675,0
E2-cost-ratio,E,Coop,100,6,0.1,0.01,0.09999999999999999,2048.631037291009,92.47452533478184,179.70000000000002,272.17452533478183,0.9262890684619215,0.9901398060294262,1.0083333333333333,4.5925,19,7.494176248905134,662.1213738330116,625
E2-cost-ratio,E,Rand,100,6,0.1,0.01,0.09999999999999999,2171.100725817679,4.661018079406649,1.968897860730622,6.629915940137271,0.566191664491,0.5181415735654474,0.3313505909604663,0.4213505909604663,6,152.5281581828294,0.5223747090203688,0
E2-cost-ratio,E,Full model,100,7,0.1,0.01,0.09999999999999999,2205.2782685119196,100.77136212755897,83.47868847461734,184.25005060217632,0.3028306460950832,0.9370216488155336,3.3376474302379098,2.327234786414507,11,0.0,0.7897971669735853,37
E2-cost-ratio,E,ME,100,7,0.1,0.01,0.09999999999999999,1968.338872242352,49.0,15.999999999999998,65.0,0.5830400566392748,0.9292681813657456,0.5,0.5,18,176.50226905216695,2.5407935829716735,0
E2-cost-ratio,E,SingleSP,100,7,0.1,0.01,0.09999999999999999,1903.3141427863654,359.47850061678446,0.0,359.47850061678446,0.14681677636044746,0.7055328115830873,0.01,0.09999999999999999,17,214.90058636687507,0.052305999997770414,0
E2-cost-ratio,E,Coop,100,7,0.1,0.01,0.09999999999999999,2147.790287003281,72.71679516257016,166.7667190024714,239.48351416504158,0.9711758953264799,0.9826183973434434,0.75875,4.3429166666666665,17,9.435464095359976,462.4852598749858,625
E2-cost-ratio,E,Rand,100,7,0.1,0.01,0.09999999999999999,2246.822070090435,0.2712316523246372,0.12611084747834636,0.39734249980298353,0.13803993894850128,0.8443312367561671,0.04805420169317341,0.1380542016931734,3,147.8454387751509,0.31035220899502747,0
E2-cost-ratio,E,Full model,100,8,0.1,0.01,0.09999999999999999,2198.349954290277,110.9348499579029,102.4884477167851,213.423297674688,0.4445897395449477,0.9241429615561735,2.5052184022836066,2.8725268703070523,14,0.0,1.870879625028465,37
E2-cost-ratio,E,ME,100,8,0.1,0.01,0.09999999999999999,1962.8805736030426,49.00000000000001,16.0,65.0,0.7679767356247588,0.7894790527338676,0.5,0.5,18,164.9528315832447,2.6065347910043783,0
E2-cost-ratio,E,SingleSP,100,8,0.1,0.01,0.09999999999999999,1897.8805736030426,397.4354729284692,0.0,397.4354729284692,0.13292425961799217,0.6931594661755065,0.01,0.09999999999999999,18,211.0943863539973,0.05560824999702163,0
E2-cost-ratio,E,Coop,100,8,0.1,0.01,0.09999999999999999,2132.488906936376,74.87500000000001,159.73333333333335,234.60833333333335,0.9628677056199438,0.9345260654499233,0.75875,4.093333333333334,18,16.792992280894794,503.99647187502705,625
E2-cost-ratio,E,Rand,100,8,0.1,0.01,0.09999999999999999,2298.3658416547637,15.52092187172692,4.346249322580378,19.867171194307296,0.4778060134911314,0.8994692864750169,1.9290309707374858,2.019030970737486,3,110.48049057087958,0.3129535829939414,0
E2-cost-ratio,E,Full model,100,9,0.1,0.01,0.09999999999999999,2108.3170667721065,109.1028750791019,74.61742090983185,183.72029598893374,0.3528398958746433,0.886813751660325,3.1021354516515296,2.2035257056549473,12,0.0,2.2197346659959294,73
E2-cost-ratio,E,ME,100,9,0.1,0.01,0.09999999999999999,1889.6220717698307,48.99999999999999,16.0,65.0,0.7711036388432418,0.7947878780148461,0.5,0.5,16,142.59183970163284,2.446794832998421,0
E2-cost-ratio,E,SingleSP,100,9,0.1,0.01,0.09999999999999999,1824.386540326733,400.50017240537227,0.0,400.50017240537227,0.08420253226425282,0.9874683344082446,0.01,0.09999999999999999,16,183.19775173146527,0.049760458001401275,0
E2-cost-ratio,E,Coop,100,9,0.1,0.01,0.09999999999999999,2038.4049834282805,65.71162973194461,136.4820232379262,202.1936529698708,0.877617759358192,0.9764990930450244,0.75875,3.594166666666667,15,20.894633879080956,476.44936612498714,625
E2-cost-ratio,E,Rand,100,9,0.1,0.01,0.09999999999999999,2229.8867127321055,1.6494233855561629,0.6970854070853414,2.3465087926415045,0.5775041865920241,0.8642548307908431,1.1308552597682149,1.220855259768215,1,133.29671254931787,0.15886387499631383,0
E2-cost-ratio,E,Full model,100,10,0.1,0.01,0.09999999999999999,2106.6494326208217,98.68459584524288,81.20104221343466,179.88563805867756,0.34908643558655356,0.9528550693150711,2.568505783998726,2.130026055335867,12,0.0,1.1021947920089588,49
E2-cost-ratio,E,ME,100,10,0.1,0.01,0.09999999999999999,1917.5711769322031,49.0,16.0,65.0,0.44152253384250445,0.9400914470623529,0.5,0.5,16,144.80513590462022,2.3458863330015447,0
E2-cost-ratio,E,SingleSP,100,10,0.1,0.01,0.09999999999999999,1848.4560814115816,314.80889001287835,0.0,314.80889001287835,0.1586151750615389,0.7500333229621434,0.01,0.09999999999999999,16,188.45552199216814,0.04883549999794923,0
E2-cost-ratio,E,Coop,100,10,0.1,0.01,0.09999999999999999,2074.25952426006,80.4191262211872,129.78333333333333,210.20245955452054,0.754503312442192,0.9419523654973434,1.0083333333333333,3.3445833333333335,16,4.65970867370757,376.31051845799084,625
E2-cost-ratio,E,Rand,100,10,0.1,0.01,0.09999999999999999,2159.239660239211,6.829757380074347,4.916368233917949,11.746125613992296,0.4785105388295002,0.9461227474216924,1.6553310914427353,1.7453310914427353,2,100.90926548714863,0.23599720900529064,0
E2-cost-ratio,E,Full model,100,1,1.0,0.01,0.01,2245.4702023577447,109.20299150441947,86.95431499916536,196.15730650358483,0.23514212112444555,0.8069066729532519,4.654127176458759,2.7040635737003953,10,0.0,1.4527362090011593,55
E2-cost-ratio,E,ME,100,1,1.0,0.01,0.01,1951.5254066771042,49.0,19.599999999999998,68.6,0.6594990107736669,0.5369842794488204,0.5,0.5,17,188.67048982300122,2.4645507499808446,0
E2-cost-ratio,E,SingleSP,100,1,1.0,0.01,0.01,1882.9254066771043,422.1833092920941,0.0,422.1833092920941,0.18681565132469302,0.278166161100569,0.01,0.01,17,240.6522764131358,0.05233654100447893,0
E2-cost-ratio,E,Coop,100,1,1.0,0.01,0.01,2158.83146735916,79.32453174339899,178.49697604976015,257.8215077931591,0.7945696001008247,0.99330537590295,1.0083333333333333,4.5025,16,13.790679755420143,535.1296399999992,625
E2-cost-ratio,E,Rand,100,1,1.0,0.01,0.01,2299.7411846644113,11.151243850163866,3.602546811893205,14.753790662057071,0.5128719864821238,0.8928652239763043,1.3776158684265172,1.3776158684265172,2,144.9995561807067,0.23471787499147467,0
E2-cost-ratio,E,Full model,100,2,1.0,0.01,0.01,2086.1774342554536,93.35073127192017,112.88409582520725,206.23482709712744,0.5515671789986206,0.9480249528719804,1.7024634899668971,2.98682290648659,14,0.0,2.5235729580163024,103
E2-cost-ratio,E,ME,100,2,1.0,0.01,0.01,1890.9110238217286,49.0,19.599999999999998,68.6,0.7196030133550879,0.8437538926022186,0.5,0.5,17,157.76021209029662,2.6229296250094194,0
E2-cost-ratio,E,SingleSP,100,2,1.0,0.01,0.01,1822.3110238217284,384.12281736590694,0.0,384.12281736590694,0.20420520690742439,0.30416706535535987,0.01,0.01,17,204.52542466412388,0.05171475000679493,0
E2-cost-ratio,E,Coop,100,2,1.0,0.01,0.01,2082.5538734430347,68.37387666469496,156.25357177730365,224.6274484419986,0.9131736449374954,0.8237601534696617,0.75875,4.752083333333333,16,6.648857373043867,476.5157357919961,625
E2-cost-ratio,E,Rand,100,2,1.0,0.01,0.01,2204.251255955978,14.52115487584897,4.845664048612942,19.36681892446191,0.30124208992627677,0.6935750328360095,2.918788585652382,2.918788585652382,2,88.63866638327443,0.23461733298609033,0
E2-cost-ratio,E,Full model,100,3,1.0,0.01,0.01,2117.551574121773,78.08410048033903,94.54505046118298,172.62915094152203,0.3170796736609716,0.8333047585479015,2.4726018936750966,2.8464487749336476,10,0.0,0.9210032080009114,49
E2-cost-ratio,E,ME,100,3,1.0,0.01,0.01,1912.4205800881252,49.0,19.599999999999998,68.6,0.5746454666966787,0.8911641045215539,0.5,0.5,16,158.8262518908668,2.2929297079972457,0
E2-cost-ratio,E,SingleSP,100,3,1.0,0.01,0.01,1843.820580088125,352.38433556142843,0.0,352.38433556142843,0.7849937017463513,0.2193207155812821,0.01,0.01,16,210.6423236716695,0.04911983400234021,0
E2-cost-ratio,E,Coop,100,3,1.0,0.01,0.01,2063.4539134214583,49.916666666666664,169.71666666666664,219.6333333333333,0.9776006612624912,0.9007731564371186,0.5091666666666667,4.252916666666667,16,21.689125245339177,464.01043495800695,625
E2-cost-ratio,E,Rand,100,3,1.0,0.01,0.01,2175.0355562727627,3.3012056636197875,3.3309840676229943,6.632189731242782,0.3765413016852526,0.8420027240807961,0.7078027130254274,0.7078027130254274,3,119.25388863215305,0.5656185419938993,0
E2-cost-ratio,E,Full model,100,4,1.0,0.01,0.01,2233.407571388074,130.2901278151474,113.9122742736009,244.2024020887483,0.37993504386021776,0.9520422492340701,3.2236814378940566,2.857806856840022,14,0.0,2.919290791003732,49
E2-cost-ratio,E,ME,100,4,1.0,0.01,0.01,1958.3385207590493,49.00000000000001,19.6,68.60000000000001,0.7312277310000482,0.5162679823781657,0.5,0.5,18,192.35755277694105,3.8488412919978146,0
E2-cost-ratio,E,SingleSP,100,4,1.0,0.01,0.01,1889.7385207590494,441.0277686339978,0.0,441.0277686339978,0.20091740067769087,0.27948155066901564,0.01,0.01,18,239.12164017162783,0.054169499984709546,0
E2-cost-ratio,E,Coop,100,4,1.0,0.01,0.01,2178.7799569607487,92.97962455751903,189.68333333333337,282.6629578908524,0.8858307341447262,0.967403780942622,1.0083333333333333,4.752083333333333,18,12.024098927409327,612.5330487500178,625
E2-cost-ratio,E,Rand,100,4,1.0,0.01,0.01,2323.5285173524703,1.6751030773550468,0.7418163127974423,2.416919390152489,0.7938270553901648,0.23340773194366835,0.27499751523742105,0.27499751523742105,3,186.42879253980934,0.3104931249981746,0
E2-cost-ratio,E,Full model,100,5,1.0,0.01,0.01,2182.6140089010123,94.72792005899325,115.2979562055543,210.02587626454755,0.40824178977466,0.999022254783719,2.33038763379126,2.895269964043881,12,0.0,1.4986813750001602,55
E2-cost-ratio,E,ME,100,5,1.0,0.01,0.01,1971.194266295762,48.99999999999999,19.6,68.6,0.4529870250089092,0.706851680050331,0.5,0.5,15,171.6658293241769,2.267314750002697,0
E2-cost-ratio,E,SingleSP,100,5,1.0,0.01,0.01,1902.594266295762,335.4040808374981,0.0,335.4040808374981,0.09367084484022406,0.8441457586547619,0.01,0.01,15,217.698427430376,0.047214874997735023,0
E2-cost-ratio,E,Coop,100,5,1.0,0.01,0.01,2146.0942908535285,65.89393947407059,169.71666666666667,235.61060614073727,0.8832006372072836,0.994337972326963,0.75875,4.252916666666667,15,7.424789001678846,387.672628291999,625
E2-cost-ratio,E,Rand,100,5,1.0,0.01,0.01,2233.50031428163,14.664486152981102,5.198343748638243,19.862829901619346,0.05736173391751941,0.09598812682387887,3.5989663375409533,3.5989663375409533,2,60.73577735819727,0.23559333398588933,0
E2-cost-ratio,E,Full model,100,6,1.0,0.01,0.01,2112.1619537700262,116.2418016000768,104.2436812771757,220.48548287725248,0.3570144242997402,0.8641251927564513,3.265941320244337,3.025873225054675,13,0.0,1.0139242909790482,37
E2-cost-ratio,E,ME,100,6,1.0,0.01,0.01,1834.6455618516866,49.00000000000001,19.6,68.60000000000001,0.7678656518112053,0.5122358009856726,0.5,0.5,19,196.53469892398218,2.7772101250011474,0
E2-cost-ratio,E,SingleSP,100,6,1.0,0.01,0.01,1766.0455618516867,442.1267318656319,0.0,442.1267318656319,0.11382472264580049,0.044823538008447975,0.01,0.01,19,240.20305678098603,0.05789062500116415,0
E2-cost-ratio,E,Coop,100,6,1.0,0.01,0.01,2045.0310372910087,92.47452533478184,179.70000000000002,272.17452533478183,0.9262890684619215,0.9788449371851584,1.0083333333333333,4.5025,19,8.739622657894927,610.1393130000215,625
E2-cost-ratio,E,Rand,100,6,1.0,0.01,0.01,2171.1823015616437,5.106035599621558,2.1568812644874082,7.262916864108966,0.8646887436117429,0.6391837882227989,0.3620320087693042,0.3620320087693042,6,153.9180746819007,0.5159642910002731,0
E2-cost-ratio,E,Full model,100,7,1.0,0.01,0.01,2205.2782685119196,100.77136212755897,86.85196641035328,187.62332853791224,0.3028306460950832,0.9370216488155336,3.3376474302379098,2.327234786414507,11,0.0,0.7869718750007451,37
E2-cost-ratio,E,ME,100,7,1.0,0.01,0.01,1968.338872242352,49.0,19.599999999999998,68.6,0.5830400566392748,0.9292681813657456,0.5,0.5,18,176.38863178921693,2.5357913750049192,0
E2-cost-ratio,E,SingleSP,100,7,1.0,0.01,0.01,1899.7141427863655,366.6785006167845,0.0,366.6785006167845,0.1999134761440575,0.3065826419745475,0.01,0.01,17,218.03560619634337,0.05193512499681674,0
E2-cost-ratio,E,Coop,100,7,1.0,0.01,0.01,2154.006082032966,72.71679516257016,173.41907102816106,246.13586619073124,0.9711758953264799,0.9650476963169787,0.75875,4.5025,17,7.519528430447835,538.6352403330093,625
E2-cost-ratio,E,Rand,100,7,1.0,0.01,0.01,2246.7891619541206,0.4523633613338243,0.21032916467168566,0.66269252600551,0.6457444777373641,0.6510489101437227,0.07346724817424849,0.07346724817424849,3,141.5729812019598,0.3070957080053631,0
E2-cost-ratio,E,Full model,100,8,1.0,0.01,0.01,2198.349954290277,110.9348499579029,105.81536237838735,216.75021233629025,0.4445897395449477,0.9241429615561735,2.5052184022836066,2.8725268703070523,14,0.0,1.8722171660047024,37
E2-cost-ratio,E,ME,100,8,1.0,0.01,0.01,1962.8805736030426,49.00000000000001,19.6,68.60000000000001,0.7679767356247588,0.7894790527338676,0.5,0.5,18,164.95283158324472,2.550411375006661,0
E2-cost-ratio,E,SingleSP,100,8,1.0,0.01,0.01,1894.2805736030427,404.6354729284692,0.0,404.6354729284692,0.0636280046637045,0.1526597840498568,0.01,0.01,18,214.6943863539973,0.07328354200581089,0
E2-cost-ratio,E,Coop,100,8,1.0,0.01,0.01,2128.888906936376,74.87500000000001,159.73333333333335,234.60833333333335,0.9628677056199438,0.9449723447233056,0.75875,4.003333333333334,18,18.386559379771754,417.018428084004,625
E2-cost-ratio,E,Rand,100,8,1.0,0.01,0.01,2298.275422711044,15.609525102429679,4.371060460385394,19.980585562815072,0.5077923772747016,0.9694061660613092,1.9399860122763344,1.9399860122763344,3,112.13906866782332,0.22582395901554264,0
E2-cost-ratio,E,Full model,100,9,1.0,0.01,0.01,2108.3170667721065,109.1028750791019,77.80995041580903,186.91282549491092,0.3528398958746433,0.886813751660325,3.1021354516515296,2.2035257056549473,12,0.0,1.7626968330005184,73
E2-cost-ratio,E,ME,100,9,1.0,0.01,0.01,1889.6220717698307,48.99999999999999,19.6,68.6,0.7711036388432418,0.7947878780148461,0.5,0.5,16,142.59183970163286,1.7423979999730363,0
E2-cost-ratio,E,SingleSP,100,9,1.0,0.01,0.01,1820.7865403267328,407.7001724053723,0.0,407.7001724053723,0.14932539866149253,0.2163179901779443,0.01,0.01,16,186.79775173146527,0.05772670800797641,0
E2-cost-ratio,E,Coop,100,9,1.0,0.01,0.01,2034.8672998826203,65.71162973194461,138.223593976623,203.9352237085676,0.877617759358192,0.9889596516333625,0.75875,3.504166666666667,15,22.79199561994757,363.4609919579816,625
E2-cost-ratio,E,Rand,100,9,1.0,0.01,0.01,2229.8867127321055,1.688768329267749,0.7137135126064068,2.4024818418741556,0.5285858203191954,0.8076814946563214,1.1575918681433566,1.1575918681433566,1,134.35306682535176,0.12563287498778664,0
E2-cost-ratio,E,Full model,100,10,1.0,0.01,0.01,2106.6494326208217,98.68459584524288,84.80104221343467,183.48563805867755,0.34908643558655356,0.9528550693150711,2.568505783998726,2.130026055335867,12,0.0,0.8630185830115806,49
E2-cost-ratio,E,ME,100,10,1.0,0.01,0.01,1917.5711769322031,49.0,19.6,68.6,0.44152253384250445,0.9400914470623529,0.5,0.5,16,144.80513590462022,1.8095116670010611,0
E2-cost-ratio,E,SingleSP,100,10,1.0,0.01,0.01,1862.2755524068655,304.58941901759454,0.0,304.58941901759454,0.22302769873793288,0.24492004868804584,0.01,0.01,16,192.1876294739285,0.0356481249909848,0
E2-cost-ratio,E,Coop,100,10,1.0,0.01,0.01,2069.094454584255,69.53017517174271,149.75,219.2801751717427,0.9286166967845436,0.9928245092819884,0.75875,3.75375,16,3.8043933671132493,286.2557774579909,625
E2-cost-ratio,E,Rand,100,10,1.0,0.01,0.01,2159.242108643988,6.987547689674302,5.029952834741478,12.01750052441578,0.4008512099128136,0.9100930797138289,1.6933437598093464,1.6933437598093464,2,102.517822058639,0.18809412501286715,0
E2-cost-ratio,E,Full model,100,1,10.0,0.01,0.001,2245.4702023577447,109.20299150441947,87.24480140142853,196.44779290584802,0.23514212112444555,0.8069066729532519,4.654127176458759,2.7040635737003953,10,0.0,1.0660180000122637,55
E2-cost-ratio,E,ME,100,1,10.0,0.01,0.001,1951.5254066771042,49.0,19.959999999999997,68.96,0.6594990107736669,0.5369842794488204,0.5,0.5,17,188.6607981030596,1.8026206249778625,0
E2-cost-ratio,E,SingleSP,100,1,10.0,0.01,0.001,1882.5654066771044,422.90330929209404,0.0,422.90330929209404,0.587789839231441,0.017063886609061628,0.01,0.001,17,241.00227100796317,0.03786966699408367,0
E2-cost-ratio,E,Coop,100,1,10.0,0.01,0.001,2158.742058704056,79.32453174339899,178.80985172627268,258.13438346967166,0.7945696001008247,0.9935536574221964,1.0083333333333333,4.50025,16,13.818953777954661,401.6580865829892,625
E2-cost-ratio,E,Rand,100,1,10.0,0.01,0.001,2299.738286996791,11.166972478240734,3.6076281391150955,14.77460061735583,0.5125132903353956,0.8889700508893323,1.379544865911958,1.370544865911958,2,145.11923261368466,0.17019129198160954,0
E2-cost-ratio,E,Full model,100,2,10.0,0.01,0.001,2086.1774342554536,93.35073127192017,113.22538480824117,206.57611608016134,0.5515671789986206,0.9480249528719804,1.7024634899668971,2.98682290648659,14,0.0,1.9176208330027293,103
E2-cost-ratio,E,ME,100,2,10.0,0.01,0.001,1890.9110238217286,49.0,19.959999999999997,68.96,0.7196030133550879,0.8437538926022186,0.5,0.5,17,157.7602120902966,1.8678446249978151,0
E2-cost-ratio,E,SingleSP,100,2,10.0,0.01,0.001,1821.9510238217285,384.84281736590685,0.0,384.84281736590685,0.5570641380534842,0.017489625878851372,0.01,0.001,17,204.82362669872512,0.05360529100289568,0
E2-cost-ratio,E,Coop,100,2,10.0,0.01,0.001,2082.4920853360854,68.37387666469496,156.51922487663546,224.89310154133042,0.9131736449374954,0.8239227145399785,0.75875,4.750208333333333,16,6.665109101624651,358.9096704580006,625
E2-cost-ratio,E,Rand,100,2,10.0,0.01,0.001,2204.2481855713527,14.530094273421884,4.848647097675202,19.378741371097085,0.3011497259767941,0.6944331769662628,2.9205792708867877,2.911579270886788,2,88.83024575900373,0.17085637501440942,0
E2-cost-ratio,E,Full model,100,3,10.0,0.01,0.001,2117.551574121773,78.08410048033903,94.84504017426022,172.92914065459925,0.3170796736609716,0.8333047585479015,2.4726018936750966,2.8464487749336476,10,0.0,0.7500819999841042,49
E2-cost-ratio,E,ME,100,3,10.0,0.01,0.001,1912.4205800881252,49.0,19.959999999999997,68.96,0.5746454666966787,0.8911641045215539,0.5,0.5,16,158.82625189086679,1.8749517089745495,0
E2-cost-ratio,E,SingleSP,100,3,10.0,0.01,0.001,1843.4605800881252,353.1043355614284,0.0,353.1043355614284,0.5987033755536805,0.08183264318927666,0.01,0.001,16,211.00232367166944,0.05268741701729596,0
E2-cost-ratio,E,Coop,100,3,10.0,0.01,0.001,2063.3489134214587,49.916666666666664,169.9716666666666,219.88833333333326,0.9776006612624912,0.9010512743579147,0.5091666666666667,4.250291666666667,16,21.7064298850647,322.4464946250082,625
E2-cost-ratio,E,Rand,100,3,10.0,0.01,0.001,2175.045378910437,3.327479379058786,3.3574947841436367,6.684974163202423,0.3750726954060351,0.823741756993582,0.7133564021265445,0.7043564021265445,3,119.29227391558354,0.16045729198958725,0
E2-cost-ratio,E,Full model,100,4,10.0,0.01,0.001,2233.407571388074,130.2901278151474,114.27227427360089,244.56240208874829,0.37993504386021776,0.9520422492340701,3.2236814378940566,2.857806856840022,14,0.0,0.9624267090111971,49
E2-cost-ratio,E,ME,100,4,10.0,0.01,0.001,1958.3385207590493,49.00000000000001,19.960000000000004,68.96000000000001,0.7312277310000482,0.5162679823781657,0.5,0.5,18,192.33013341801774,1.3640875839919318,0
E2-cost-ratio,E,SingleSP,100,4,10.0,0.01,0.001,1889.3785207590493,441.7477686339978,0.0,441.7477686339978,0.541424395555739,0.017161228930682806,0.01,0.001,18,239.48164017162782,0.028394708991982043,0
E2-cost-ratio,E,Coop,100,4,10.0,0.01,0.001,2178.704956960749,92.97962455751903,189.96833333333333,282.94795789085236,0.8858307341447262,0.9675946886885187,1.0083333333333333,4.750208333333333,18,12.044389099213362,322.84325629100204,625
E2-cost-ratio,E,Rand,100,4,10.0,0.01,0.001,2323.532317815474,1.69519837333869,0.7507154776146291,2.445913850953319,0.9947995253349484,0.39811448159957263,0.27817654557627897,0.26917654557627896,3,175.42480106557034,0.2372699580155313,0
E2-cost-ratio,E,Full model,100,5,10.0,0.01,0.001,2182.6140089010123,94.72792005899325,115.65760421727644,210.38552427626968,0.40824178977466,0.999022254783719,2.33038763379126,2.895269964043881,12,0.0,1.132508417009376,55
E2-cost-ratio,E,ME,100,5,10.0,0.01,0.001,1971.194266295762,48.99999999999999,19.96,68.96,0.4529870250089092,0.706851680050331,0.5,0.5,15,171.6574269701067,1.7089839999971446,0
E2-cost-ratio,E,SingleSP,100,5,10.0,0.01,0.001,1902.234266295762,336.124080837498,0.0,336.124080837498,0.5745094750628379,0.014954645788686164,0.01,0.001,15,218.05842743037599,0.033357667009113356,0
E2-cost-ratio,E,Coop,100,5,10.0,0.01,0.001,2145.9892908535285,65.89393947407059,169.97166666666664,235.8656061407372,0.8832006372072836,0.9946449788218346,0.75875,4.250291666666667,15,7.52444016454308,291.2053599579958,625
E2-cost-ratio,E,Rand,100,5,10.0,0.01,0.001,2233.502833183299,14.675970009902553,5.202414606301793,19.878384616204347,0.05733934925639952,0.09607077301926074,3.601776881019004,3.592776881019004,2,60.88241613305352,0.16829837497789413,0
E2-cost-ratio,E,Full model,100,6,10.0,0.01,0.001,2112.1619537700262,116.2418016000768,104.55476634656802,220.7965679466448,0.3570144242997402,0.8641251927564513,3.265941320244337,3.025873225054675,13,0.0,0.816196708008647,37
E2-cost-ratio,E,ME,100,6,10.0,0.01,0.001,1834.6455618516866,49.00000000000001,19.96,68.96000000000001,0.7678656518112053,0.5122358009856726,0.5,0.5,19,196.51737067435445,2.0694166670145933,0
E2-cost-ratio,E,SingleSP,100,6,10.0,0.01,0.001,1765.6855618516865,442.8467318656318,0.0,442.8467318656318,0.5325466570018743,0.01674809095688816,0.01,0.001,19,240.5114959091282,0.0417411669914145,0
E2-cost-ratio,E,Coop,100,6,10.0,0.01,0.001,2044.9410372910088,92.47452533478184,179.97,272.4445253347818,0.9262890684619215,0.9785597780069212,1.0083333333333333,4.50025,19,8.770916627874627,450.09556058299495,625
E2-cost-ratio,E,Rand,100,6,10.0,0.01,0.001,2171.1904591360403,5.150537351643053,2.175679604863089,7.326216956506142,0.8045521176493814,0.4347384503002039,0.3651001505501883,0.3561001505501883,6,154.05890238205765,0.39209354101330973,0
E2-cost-ratio,E,Full model,100,7,10.0,0.01,0.001,2205.2782685119196,100.77136212755897,87.18929420392686,187.96065633148584,0.3028306460950832,0.9370216488155336,3.3376474302379098,2.327234786414507,11,0.0,0.6239651250070892,37
E2-cost-ratio,E,ME,100,7,10.0,0.01,0.001,1968.338872242352,49.0,19.959999999999997,68.96,0.5830400566392748,0.9292681813657456,0.5,0.5,18,176.37726806292187,1.9142631249851547,0
E2-cost-ratio,E,SingleSP,100,7,10.0,0.01,0.001,1899.3541427863656,367.3985006167844,0.0,367.3985006167844,0.5364255836089826,0.08053219954363057,0.01,0.001,17,218.34910817929017,0.03760975002660416,0
E2-cost-ratio,E,Coop,100,7,10.0,0.01,0.001,2153.919216886827,72.71679516257016,173.72304597703072,246.4398411396009,0.9711758953264799,0.9652889146915081,0.75875,4.50025,17,7.5463068605722725,311.9441807080002,625
E2-cost-ratio,E,Rand,100,7,10.0,0.01,0.001,2246.7858711404892,0.47047653223474595,0.21875099639102097,0.689227528625767,0.7667284480021991,0.11557623545322482,0.07600855282235641,0.06700855282235642,3,141.67934801312853,0.15971525001805276,0
E2-cost-ratio,E,Full model,100,8,10.0,0.01,0.001,2198.349954290277,110.9348499579029,106.14805384454756,217.08290380245046,0.4445897395449477,0.9241429615561735,2.5052184022836066,2.8725268703070523,14,0.0,0.9836407080001663,37
E2-cost-ratio,E,ME,100,8,10.0,0.01,0.001,1962.8805736030426,49.00000000000001,19.96,68.96000000000001,0.7679767356247588,0.7894790527338676,0.5,0.5,18,164.95283158324466,1.3273780419840477,0
E2-cost-ratio,E,SingleSP,100,8,10.0,0.01,0.001,1893.9205736030426,405.35547292846917,0.0,405.35547292846917,0.5689864108687582,0.014937693351643902,0.01,0.001,18,215.05438635399727,0.028114665998145938,0
E2-cost-ratio,E,Coop,100,8,10.0,0.01,0.001,2128.768906936376,74.87500000000001,159.97333333333333,234.84833333333336,0.9628677056199438,0.9453266134172548,0.75875,4.000333333333333,18,18.43997851596413,293.7285574999987,625
