trial,trial_seed,n_users,ratio,cE,cN,final_pE,final_pN,price_margin_E,price_margin_N,comp_utilization,band_utilization,offloading_ratio,offloading_size,social_cost,esp_revenue,nsp_revenue,joint_revenue,restricted_gap,outer_iterations,stage2_oracle_calls,runtime_sec,stage1_method,stopping_reason
7,502383,50,10.0,0.01,0.001,3.917767664961611,4.136481749823605,3.9077676649616113,4.1354817498236045,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,69.1416337815603,137.41130477225465,0.0,3,37,0.7347801998257637,vbbr_brd,verified_gain_tolerance
7,502383,50,30.0,0.01,0.0003333333333333333,3.917767664961611,4.136481749823605,3.9077676649616113,4.136148416490271,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,69.15277986448595,137.4224508551803,0.0,3,37,0.6531402999535203,vbbr_brd,verified_gain_tolerance
7,502383,50,100.0,0.01,0.0001,3.917767664961611,4.136481749823605,3.9077676649616113,4.136381749823605,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,69.15668099350994,137.4263519842043,0.0,3,37,0.7165534999221563,vbbr_brd,verified_gain_tolerance
7,502383,50,300.0,0.01,3.3333333333333335e-05,3.917767664961611,4.136481749823605,3.9077676649616113,4.136448416490271,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,69.15779560180249,137.42746659249684,0.0,3,37,0.708763100206852,vbbr_brd,verified_gain_tolerance
7,502383,50,1000.0,0.01,1e-05,3.917767664961611,4.136481749823605,3.9077676649616113,4.136471749823605,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,69.1581857147049,137.42785670539925,0.0,3,37,0.7076685000211,vbbr_brd,verified_gain_tolerance
8,502384,50,0.001,0.01,10.0,4.251830130008615,11.306182297942208,4.241830130008616,1.3061822979422075,0.054390003629331926,0.05986611733590552,0.04,2,1216.5933313294456,23.071315616617813,3.1278425084276362,26.19915812504545,0.0,4,37,0.15909969992935658,vbbr_brd,verified_gain_tolerance
8,502384,50,0.003,0.01,3.3333333333333335,1.3455684555173821,15.105356484037845,1.3355684555173821,11.772023150704511,0.1437453247502352,0.08061787998886125,0.06,3,1199.6496239029925,19.19817213645161,37.961421983583705,57.159594120035315,0.0,5,49,0.5844673998653889,vbbr_brd,verified_gain_tolerance
8,502384,50,0.01,0.01,1.0,2.300852918698628,1.611085662555215,2.2908529186986284,0.611085662555215,0.3369295270274377,0.9246063472856205,0.18,9,1119.138513760915,77.18559903865541,22.600547293351624,99.78614633200704,0.0,4,40,0.8304700003936887,vbbr_brd,verified_gain_tolerance
8,502384,50,0.03,0.01,0.33333333333333337,2.786247118200113,1.240957452387599,2.7762471182001134,0.9076241190542657,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,36.30496476217063,121.30748565192297,0.0,3,37,0.7438981998711824,vbbr_brd,verified_gain_tolerance
8,502384,50,0.1,0.01,0.09999999999999999,2.786247118200113,1.240957452387599,2.7762471182001134,1.140957452387599,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,45.638298095503956,130.64081898525632,0.0,3,37,0.8773215999826789,vbbr_brd,verified_gain_tolerance
8,502384,50,0.3,0.01,0.03333333333333333,2.786247118200113,1.240957452387599,2.7762471182001134,1.2076241190542656,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,48.30496476217063,133.30748565192297,0.0,3,37,0.8873899998143315,vbbr_brd,verified_gain_tolerance
8,502384,50,1.0,0.01,0.01,2.786247118200113,1.240957452387599,2.7762471182001134,1.230957452387599,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,49.238298095503964,134.2408189852563,0.0,3,37,0.9185824003070593,vbbr_brd,verified_gain_tolerance
8,502384,50,3.0,0.01,0.0033333333333333335,2.786247118200113,1.240957452387599,2.7762471182001134,1.2376241190542656,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,49.50496476217062,134.50748565192296,0.0,3,37,0.9139461992308497,vbbr_brd,verified_gain_tolerance
8,502384,50,10.0,0.01,0.001,2.786247118200113,1.240957452387599,2.7762471182001134,1.2399574523875991,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,49.598298095503964,134.6008189852563,0.0,3,37,0.8850051006302238,vbbr_brd,verified_gain_tolerance
8,502384,50,30.0,0.01,0.0003333333333333333,2.786247118200113,1.240957452387599,2.7762471182001134,1.2406241190542657,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,49.62496476217063,134.62748565192297,0.0,3,37,0.7288421001285315,vbbr_brd,verified_gain_tolerance
8,502384,50,100.0,0.01,0.0001,2.786247118200113,1.240957452387599,2.7762471182001134,1.240857452387599,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,49.634298095503965,134.6368189852563,0.0,3,37,0.8886958993971348,vbbr_brd,verified_gain_tolerance
8,502384,50,300.0,0.01,3.3333333333333335e-05,2.786247118200113,1.240957452387599,2.7762471182001134,1.2409241190542657,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,49.63696476217063,134.63948565192297,0.0,3,37,0.8491660002619028,vbbr_brd,verified_gain_tolerance
8,502384,50,1000.0,0.01,1e-05,2.786247118200113,1.240957452387599,2.7762471182001134,1.240947452387599,0.30617779063147976,1.0,0.18,9,1120.272035093464,85.00252088975235,49.63789809550396,134.6404189852563,0.0,3,37,0.8984119994565845,vbbr_brd,verified_gain_tolerance
9,502385,50,0.001,0.01,10.0,5.066168728392914,11.067165930781266,5.056168728392914,1.0671659307812664,0.026951483261157448,0.03819409457770396,0.02,1,1163.7097383864605,13.627124684886937,1.6303774596145266,15.257502144501464,0.0,4,27,0.10283179953694344,vbbr_brd,verified_gain_tolerance
9,502385,50,0.003,0.01,3.3333333333333335,1.0450381227008418,4.4821777510776055,1.0350381227008418,1.148844417744272,0.34526312580758467,0.4012693515347923,0.14,7,1108.5786459493213,35.736049757370694,18.4398421809044,54.17589193827509,0.0,7,67,1.2368611004203558,vbbr_brd,verified_gain_tolerance
9,502385,50,0.01,0.01,1.0,2.0894636093818746,2.135940523318696,2.079463609381875,1.135940523318696,0.3526823024408467,0.9687789413364722,0.2,10,1090.1427292773592,73.33900135987531,44.019010304075394,117.3580116639507,0.0,3,37,1.017994100227952,vbbr_brd,verified_gain_tolerance
9,502385,50,0.03,0.01,0.33333333333333337,2.624406401978074,1.7181830405114251,2.614406401978074,1.3848497071780916,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,55.393988287123676,131.6431973627067,0.0,4,43,0.8546065995469689,vbbr_brd,verified_gain_tolerance
9,502385,50,0.1,0.01,0.09999999999999999,2.624406401978074,1.7181830405114251,2.614406401978074,1.618183040511425,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,64.72732162045702,140.97653069604007,0.0,4,43,0.9886352997273207,vbbr_brd,verified_gain_tolerance
9,502385,50,0.3,0.01,0.03333333333333333,2.624406401978074,1.7181830405114251,2.614406401978074,1.6848497071780917,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,67.39398828712368,143.6431973627067,0.0,4,43,0.8791504995897412,vbbr_brd,verified_gain_tolerance
9,502385,50,1.0,0.01,0.01,2.624406401978074,1.7181830405114251,2.614406401978074,1.708183040511425,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,68.32732162045701,144.57653069604004,0.0,4,43,1.0658778995275497,vbbr_brd,verified_gain_tolerance
9,502385,50,3.0,0.01,0.0033333333333333335,2.624406401978074,1.7181830405114251,2.614406401978074,1.7148497071780917,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,68.59398828712368,144.84319736270672,0.0,4,43,0.9643023004755378,vbbr_brd,verified_gain_tolerance
9,502385,50,10.0,0.01,0.001,2.624406401978074,1.7181830405114251,2.614406401978074,1.7171830405114252,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,68.68732162045703,144.93653069604005,0.0,4,43,1.0359244998544455,vbbr_brd,verified_gain_tolerance
9,502385,50,30.0,0.01,0.0003333333333333333,2.624406401978074,1.7181830405114251,2.614406401978074,1.7178497071780918,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,68.71398828712368,144.96319736270672,0.0,4,43,1.0580088999122381,vbbr_brd,verified_gain_tolerance
9,502385,50,100.0,0.01,0.0001,2.624406401978074,1.7181830405114251,2.614406401978074,1.7180830405114251,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,68.72332162045701,144.97253069604005,0.0,4,43,0.960308900102973,vbbr_brd,verified_gain_tolerance
9,502385,50,300.0,0.01,3.3333333333333335e-05,2.624406401978074,1.7181830405114251,2.614406401978074,1.7181497071780918,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,68.72598828712368,144.97519736270672,0.0,4,43,0.97817990090698,vbbr_brd,verified_gain_tolerance
9,502385,50,1000.0,0.01,1e-05,2.624406401978074,1.7181830405114251,2.614406401978074,1.718173040511425,0.2916501773323859,1.0,0.18,9,1090.9272676138776,76.24920907558304,68.72692162045702,144.97613069604006,0.0,4,43,0.9847274990752339,vbbr_brd,verified_gain_tolerance
10,502386,50,0.001,0.01,10.0,0.31870782268801184,14.148509991941733,0.30870782268801183,4.148509991941733,0.09959650152638475,0.01988896662648751,0.02,1,1062.2286417863454,3.0746219133553483,3.3003830711751636,6.375004984530512,4.434277115887451,11,55,0.15101989917457104,vbbr_brd,cycle_safeguard
10,502386,50,0.003,0.01,3.3333333333333335,1.491053043388966,5.439462423657733,1.481053043388966,2.106129090324399,0.16761977601544797,0.16093726183309665,0.08,4,1055.4099526295483,24.8253779399856,13.55818595455358,38.38356389453918,0.0,8,64,0.8661205004900694,vbbr_brd,verified_gain_tolerance
10,502386,50,0.01,0.01,1.0,1.0336822089138225,2.3828295816349523,1.0236822089138224,1.3828295816349523,0.5926280628363408,1.0,0.24,12,994.0581205444869,60.666280442862494,55.313183265398095,115.9794637082606,0.0,9,77,2.5172362998127937,vbbr_brd,verified_gain_tolerance
10,502386,50,0.03,0.01,0.33333333333333337,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.3349384200105519,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,48.22371856140862,117.24208905363608,0.0,4,43,0.9626011000946164,vbbr_brd,verified_gain_tolerance
10,502386,50,0.1,0.01,0.09999999999999999,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.5682717533438852,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,56.65272234839459,125.67109284062205,0.0,4,43,1.0066304998472333,vbbr_brd,verified_gain_tolerance
10,502386,50,0.3,0.01,0.03333333333333333,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.634938420010552,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,59.0610091446763,128.07937963690375,0.0,4,43,0.9396746000275016,vbbr_brd,verified_gain_tolerance
10,502386,50,1.0,0.01,0.01,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.6582717533438853,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,59.9039095233749,128.92228001560235,0.0,4,43,0.9759742999449372,vbbr_brd,verified_gain_tolerance
10,502386,50,3.0,0.01,0.0033333333333333335,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.664938420010552,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,60.144738203003065,129.16310869523053,0.0,4,43,0.9835894992575049,vbbr_brd,verified_gain_tolerance
10,502386,50,10.0,0.01,0.001,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.6672717533438854,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,60.229028240872935,129.2473987331004,0.0,4,43,0.9860180001705885,vbbr_brd,verified_gain_tolerance
10,502386,50,30.0,0.01,0.0003333333333333333,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.667938420010552,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,60.253111108835746,129.27148160106321,0.0,4,43,1.077645800076425,vbbr_brd,verified_gain_tolerance
10,502386,50,100.0,0.01,0.0001,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.6681717533438853,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,60.26154011262273,129.2799106048502,0.0,4,43,1.058983700349927,vbbr_brd,verified_gain_tolerance
10,502386,50,300.0,0.01,3.3333333333333335e-05,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.668238420010552,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,60.263948399419014,129.28231889164647,0.0,4,43,0.9292088998481631,vbbr_brd,verified_gain_tolerance
10,502386,50,1000.0,0.01,1e-05,2.3586905210129063,1.6682717533438853,2.3486905210129065,1.6682617533438853,0.2938589391609683,0.9031075486056398,0.18,9,1021.3996424252914,69.01837049222746,60.264791299797714,129.28316179202517,0.0,4,43,0.9618957005441189,vbbr_brd,verified_gain_tolerance
11,502387,50,0.001,0.01,10.0,0.5,15.917870546827407,0.49,5.917870546827407,0.08146657649564537,0.0156821428003899,0.02,1,1197.4886158025572,3.991862248286623,3.7121956395827547,7.704057887869378,0.0,3,29,0.10005120001733303,vbbr_brd,verified_gain_tolerance
11,502387,50,0.003,0.01,3.3333333333333335,1.3956511062512575,4.512135626917284,1.3856511062512575,1.1788022935839506,0.3547981845864797,0.5022948966052663,0.16,8,1160.4039990153142,49.162649696819344,23.684255046952043,72.84690474377139,0.0,7,60,1.6233445005491376,vbbr_brd,verified_gain_tolerance
11,502387,50,0.01,0.01,1.0,3.361706570808111,2.3264651558103955,3.351706570808111,1.3264651558103955,0.28119067645506307,0.8912960596626824,0.2,10,1163.7069933920961,94.24686379244126,47.29092666614606,141.53779045858732,0.0,3,37,0.9863452995195985,vbbr_brd,verified_gain_tolerance
11,502387,50,0.03,0.01,0.33333333333333337,3.9512634401400337,1.980749726101476,3.941263440140034,1.6474163927681427,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,56.69220536336131,149.906141150716,0.0,3,37,0.9466840997338295,vbbr_brd,verified_gain_tolerance
11,502387,50,0.1,0.01,0.09999999999999999,3.9512634401400337,1.980749726101476,3.941263440140034,1.8807497261014758,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,64.72185792085695,157.93579370821163,0.0,3,37,0.9813406998291612,vbbr_brd,verified_gain_tolerance
11,502387,50,0.3,0.01,0.03333333333333333,3.9512634401400337,1.980749726101476,3.941263440140034,1.9474163927681425,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,67.0160443658557,160.22998015321036,0.0,3,37,0.8618040001019835,vbbr_brd,verified_gain_tolerance
11,502387,50,1.0,0.01,0.01,3.9512634401400337,1.980749726101476,3.941263440140034,1.970749726101476,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,67.81900962160528,161.03294540895996,0.0,3,37,0.894582100212574,vbbr_brd,verified_gain_tolerance
11,502387,50,3.0,0.01,0.0033333333333333335,3.9512634401400337,1.980749726101476,3.941263440140034,1.9774163927681425,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,68.04842826610515,161.2623640534598,0.0,3,37,0.8090083999559283,vbbr_brd,verified_gain_tolerance
11,502387,50,10.0,0.01,0.001,3.9512634401400337,1.980749726101476,3.941263440140034,1.979749726101476,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,68.12872479168011,161.34266057903477,0.0,3,37,0.9366258000954986,vbbr_brd,verified_gain_tolerance
11,502387,50,30.0,0.01,0.0003333333333333333,3.9512634401400337,1.980749726101476,3.941263440140034,1.9804163927681426,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,68.1516666561301,161.36560244348476,0.0,3,37,0.9075013995170593,vbbr_brd,verified_gain_tolerance
11,502387,50,100.0,0.01,0.0001,3.9512634401400337,1.980749726101476,3.941263440140034,1.980649726101476,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,68.1596963086876,161.3736320960423,0.0,3,37,1.0209614001214504,vbbr_brd,verified_gain_tolerance
11,502387,50,300.0,0.01,3.3333333333333335e-05,3.9512634401400337,1.980749726101476,3.941263440140034,1.9807163927681426,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,68.1619904951326,161.37592628248728,0.0,3,37,0.8728422997519374,vbbr_brd,verified_gain_tolerance
11,502387,50,1000.0,0.01,1e-05,3.9512634401400337,1.980749726101476,3.941263440140034,1.9807397261014759,0.23650775240754462,0.8603199168745341,0.18,9,1166.794624122236,93.21393578735467,68.16279346038834,161.37672924774301,0.0,3,37,0.9545227000489831,vbbr_brd,verified_gain_tolerance
12,502388,50,0.001,0.01,10.0,2.0078312471347024,14.684458295877846,1.9978312471347024,4.684458295877846,0.039174489201408716,0.029405328357668587,0.02,1,1134.054989423058,7.826401861711531,5.5099213747237075,13.336323236435238,0.0,4,35,0.11913600005209446,vbbr_brd,verified_gain_tolerance
12,502388,50,0.003,0.01,3.3333333333333335,0.9722129513129818,8.373763607722918,0.9622129513129818,5.040430274389584,0.2556818436006483,0.2044311489651501,0.1,5,1102.1598873675487,24.602038132812407,41.21683809088758,65.81887622369999,0.0,5,55,0.9834186006337404,vbbr_brd,verified_gain_tolerance
12,502388,50,0.01,0.01,1.0,2.8957767013849924,2.892234650998755,2.8857767013849926,1.892234650998755,0.2362585169798738,0.5810100005137275,0.16,8,1079.751177097075,68.17893238042905,43.976290221955196,112.15522260238424,0.0,5,55,1.827548099681735,vbbr_brd,verified_gain_tolerance
12,502388,50,0.03,0.01,0.33333333333333337,4.258383758676619,1.8372081435381649,4.248383758676619,1.5038748102048314,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,43.85234938098315,126.62204341810116,0.0,6,55,1.9056866997852921,vbbr_brd,verified_gain_tolerance
12,502388,50,0.1,0.01,0.09999999999999999,4.258383758676619,1.8372081435381649,4.248383758676619,1.7372081435381648,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,50.656250068813065,133.42594410593108,0.0,6,55,2.154645100235939,vbbr_brd,verified_gain_tolerance
12,502388,50,0.3,0.01,0.03333333333333333,4.258383758676619,1.8372081435381649,4.248383758676619,1.8038748102048314,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,52.60022169390733,135.36991573102534,0.0,6,55,1.9879561997950077,vbbr_brd,verified_gain_tolerance
12,502388,50,1.0,0.01,0.01,4.258383758676619,1.8372081435381649,4.248383758676619,1.8272081435381649,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,53.28061176269032,136.05030579980834,0.0,6,55,1.997040799818933,vbbr_brd,verified_gain_tolerance
12,502388,50,3.0,0.01,0.0033333333333333335,4.258383758676619,1.8372081435381649,4.248383758676619,1.8338748102048315,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,53.475008925199745,136.24470296231777,0.0,6,55,1.9318475993350148,vbbr_brd,verified_gain_tolerance
12,502388,50,10.0,0.01,0.001,4.258383758676619,1.8372081435381649,4.248383758676619,1.836208143538165,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,53.54304793207805,136.31274196919605,0.0,6,55,1.7481586001813412,vbbr_brd,verified_gain_tolerance
12,502388,50,30.0,0.01,0.0003333333333333333,4.258383758676619,1.8372081435381649,4.248383758676619,1.8368748102048316,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,53.56248764832899,136.332181685447,0.0,6,55,1.8236255999654531,vbbr_brd,verified_gain_tolerance
12,502388,50,100.0,0.01,0.0001,4.258383758676619,1.8372081435381649,4.248383758676619,1.8371081435381649,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,53.56929154901682,136.33898558613484,0.0,6,55,1.9622239004820585,vbbr_brd,verified_gain_tolerance
12,502388,50,300.0,0.01,3.3333333333333335e-05,4.258383758676619,1.8372081435381649,4.248383758676619,1.8371748102048315,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,53.57123552064191,136.34092955775992,0.0,6,55,1.9878625003620982,vbbr_brd,verified_gain_tolerance
12,502388,50,1000.0,0.01,1e-05,4.258383758676619,1.8372081435381649,4.248383758676619,1.8371981435381648,0.19482631216653779,0.7289893594103481,0.16,8,1081.5608705287266,82.76969403711801,53.57191591071069,136.34160994782872,0.0,6,55,1.9141098000109196,vbbr_brd,verified_gain_tolerance
13,502389,50,0.001,0.01,10.0,5.124435159761248,10.0,5.114435159761248,0.0,0.022092830441231073,0.027480821388455284,0.02,1,1140.6807288273046,11.299234878727582,0.0,11.299234878727582,0.0,2,23,0.09190309979021549,vbbr_brd,verified_gain_tolerance
13,502389,50,0.003,0.01,3.3333333333333335,1.3031939456103165,5.348155498726964,1.2931939456103165,2.0148221653936305,0.181825206633381,0.2279968904262984,0.08,4,1099.288995018112,23.513525637763305,18.37492753886915,41.88845317663245,0.0,8,72,1.8554546004161239,vbbr_brd,verified_gain_tolerance
13,502389,50,0.01,0.01,1.0,1.7560959073916511,1.9062944913110176,1.746095907391651,0.9062944913110176,0.3958450957565589,0.9930348945846255,0.22,11,1052.368466452064,69.1183501661584,35.99928218566652,105.11763235182491,0.0,4,43,2.151881800033152,vbbr_brd,verified_gain_tolerance
13,502389,50,0.03,0.01,0.33333333333333337,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.0621927728008078,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,42.48771091203231,109.8135107891153,0.0,4,43,1.0236774003133178,vbbr_brd,verified_gain_tolerance
13,502389,50,0.1,0.01,0.09999999999999999,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.2955261061341412,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,51.82104424536565,119.14684412244864,0.0,4,43,0.9652917003259063,vbbr_brd,verified_gain_tolerance
13,502389,50,0.3,0.01,0.03333333333333333,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.3621927728008079,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,54.48771091203231,121.8135107891153,0.0,4,43,1.054908700287342,vbbr_brd,verified_gain_tolerance
13,502389,50,1.0,0.01,0.01,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.3855261061341413,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,55.42104424536565,122.74684412244864,0.0,4,43,1.0813758000731468,vbbr_brd,verified_gain_tolerance
13,502389,50,3.0,0.01,0.0033333333333333335,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.3921927728008079,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,55.687710912032315,123.0135107891153,0.0,4,43,0.8859163001179695,vbbr_brd,verified_gain_tolerance
13,502389,50,10.0,0.01,0.001,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.3945261061341414,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,55.781044245365656,123.10684412244865,0.0,4,43,0.8975469004362822,vbbr_brd,verified_gain_tolerance
13,502389,50,30.0,0.01,0.0003333333333333333,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.395192772800808,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,55.80771091203232,123.1335107891153,0.0,4,43,1.0610714005306363,vbbr_brd,verified_gain_tolerance
13,502389,50,100.0,0.01,0.0001,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.3954261061341413,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,55.81704424536565,123.14284412244864,0.0,4,43,0.953923899680376,vbbr_brd,verified_gain_tolerance
13,502389,50,300.0,0.01,3.3333333333333335e-05,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.395492772800808,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,55.81971091203232,123.1455107891153,0.0,4,43,1.186574200168252,vbbr_brd,verified_gain_tolerance
13,502389,50,1000.0,0.01,1e-05,2.4216672092583273,1.3955261061341413,2.4116672092583276,1.3955161061341412,0.27916704103543394,0.9999999999999998,0.18,9,1054.5275915540813,67.32579987708299,55.82064424536565,123.14644412244863,0.0,4,43,1.0469468999654055,vbbr_brd,verified_gain_tolerance
14,502390,50,0.001,0.01,10.0,2.113859147544079,16.194025468623853,2.103859147544079,6.1940254686238525,0.0386526105043077,0.027077123565504235,0.02,1,1154.84718282882,8.13196481859461,6.7086557192723335,14.840620537866943,0.0,4,35,0.13898819964379072,vbbr_brd,verified_gain_tolerance
14,502390,50,0.003,0.01,3.3333333333333335,1.2109589079606151,4.128778263849127,1.200958907960615,0.7954449305157936,0.539367888512994,0.6375795017410401,0.24,12,1098.3749916888128,64.77586703775881,20.286375298427835,85.06224233618664,0.0,4,43,2.466041600331664,vbbr_brd,verified_gain_tolerance
14,502390,50,0.01,0.01,1.0,1.689207666797151,3.190046730872343,1.679207666797151,2.190046730872343,0.45395289770581004,0.7611387010813873,0.24,12,1095.6333019452234,76.2281186192379,66.67717296174855,142.90529158098644,0.0,8,67,3.7153286999091506,vbbr_brd,verified_gain_tolerance
14,502390,50,0.03,0.01,0.33333333333333337,2.4568744478853417,2.7273550655473557,2.446874447885342,2.3940217322140223,0.3120488088419695,0.7124758668102237,0.2,10,1111.7867275797726,76.35442568484729,68.22730835286794,144.58173403771522,7.124248041716257,15,133,5.054527600295842,vbbr_brd,cycle_safeguard
14,502390,50,0.1,0.01,0.09999999999999999,2.894639190849813,2.159125757346079,2.8846391908498132,2.059125757346079,0.2874860607438082,0.8007593709057478,0.2,10,1107.7487037415044,82.92935576446193,65.9545698427307,148.88392560719262,7.737721750986921,12,91,3.7470643995329738,vbbr_brd,cycle_safeguard
14,502390,50,0.3,0.01,0.03333333333333333,2.8946391908498135,1.7405007920695266,2.8846391908498137,1.7071674587361931,0.3467808411760486,1.0000000000000002,0.24,12,1092.3286929961587,100.03376050922947,68.28669834944773,168.3204588586772,0.0,3,37,1.8322203997522593,vbbr_brd,verified_gain_tolerance
14,502390,50,1.0,0.01,0.01,2.8946391908498135,1.7405007920695266,2.8846391908498137,1.7305007920695266,0.3467808411760486,1.0000000000000002,0.24,12,1092.3286929961587,100.03376050922947,69.22003168278107,169.25379219201054,0.0,3,37,1.937282900325954,vbbr_brd,verified_gain_tolerance
14,502390,50,3.0,0.01,0.0033333333333333335,2.8946391908498135,1.7405007920695266,2.8846391908498137,1.7371674587361932,0.3467808411760486,1.0000000000000002,0.24,12,1092.3286929961587,100.03376050922947,69.48669834944774,169.52045885867722,0.0,3,37,1.9859222006052732,vbbr_brd,verified_gain_tolerance
14,502390,50,10.0,0.01,0.001,2.8946391908498135,1.7405007920695266,2.8846391908498137,1.7395007920695267,0.3467808411760486,1.0000000000000002,0.24,12,1092.3286929961587,100.03376050922947,69.58003168278108,169.61379219201055,0.0,3,37,1.8131030006334186,vbbr_brd,verified_gain_tolerance
14,502390,50,30.0,0.01,0.0003333333333333333,2.8946391908498135,1.7405007920695266,2.8846391908498137,1.7401674587361933,0.3467808411760486,1.0000000000000002,0.24,12,1092.3286929961587,100.03376050922947,69.60669834944774,169.64045885867722,0.0,3,37,1.6632016999647021,vbbr_brd,verified_gain_tolerance
