pE,pN,value_mean,value_std
0.3457446809,1.528723404,25.10099053,0
0.4936170213,1.528723404,30.25979537,0
0.6414893617,1.528723404,30.89430152,0
0.7893617021,1.528723404,34.37226143,0
0.9372340426,1.528723404,37.52946834,0
1.085106383,1.528723404,40.44104345,0
1.232978723,1.528723404,43.15669533,0
1.380851064,1.528723404,45.71133714,0
1.528723404,1.528723404,48.13060268,0
1.676595745,1.528723404,50.43397052,0
1.824468085,1.528723404,40.00216113,0
1.972340426,1.528723404,41.60884581,0
2.120212766,1.528723404,43.15576107,0
2.268085106,1.528723404,44.64911853,0
2.415957447,1.528723404,46.09412318,0
2.563829787,1.528723404,47.4951879,0
2.711702128,1.528723404,48.85609263,0
2.859574468,1.528723404,50.18010457,0
3.007446809,1.528723404,42.68202855,0
3.155319149,1.528723404,43.72558382,0
3.303191489,1.528723404,37.59905283,0
3.45106383,1.528723404,38.43642867,0
3.59893617,1.528723404,39.25594694,0
3.746808511,1.528723404,40.05870358,0
3.894680851,1.528723404,40.84568679,0
4.042553191,1.528723404,41.61779138,0
4.190425532,1.528723404,42.37583058,0
4.338297872,1.528723404,43.12054616,0
4.486170213,1.528723404,43.85261689,0
4.634042553,1.528723404,44.57266579,0
4.781914894,1.528723404,45.28126635,0
4.929787234,1.528723404,34.74687309,0
5.077659574,1.528723404,35.26623826,0
5.225531915,1.528723404,35.77806508,0
5.373404255,1.528723404,22.86203088,0
5.521276596,1.528723404,23.17562674,0
5.669148936,1.528723404,23.48503559,0
5.817021277,1.528723404,23.79042077,0
5.964893617,1.528723404,24.0919353,0
6.112765957,1.528723404,24.38972273,0
6.260638298,1.528723404,24.68391794,0
6.408510638,1.528723404,24.97464788,0
6.556382979,1.528723404,25.26203218,0
6.704255319,1.528723404,25.54618376,0
6.85212766,1.528723404,25.82720932,0
7,1.528723404,26.1052098,0
0.05,1.676595745,4,0
0.1978723404,1.676595745,18.5664885,0
0.3457446809,1.676595745,25.10099053,0
0.4936170213,1.676595745,30.25979537,0
0.6414893617,1.676595745,30.89430152,0
0.7893617021,1.676595745,34.37226143,0
0.9372340426,1.676595745,37.52946834,0
1.085106383,1.676595745,40.44104345,0
1.232978723,1.676595745,43.15669533,0
1.380851064,1.676595745,45.71133714,0
1.528723404,1.676595745,48.13060268,0
1.676595745,1.676595745,38.32819305,0
1.824468085,1.676595745,40.00216113,0
1.972340426,1.676595745,41.60884581,0
2.120212766,1.676595745,43.15576107,0
2.268085106,1.676595745,44.64911853,0
2.415957447,1.676595745,46.09412318,0
2.563829787,1.676595745,47.4951879,0
2.711702128,1.676595745,40.51436331,0
2.859574468,1.676595745,41.61231237,0
3.007446809,1.676595745,35.86569932,0
3.155319149,1.676595745,36.74259858,0
3.303191489,1.676595745,37.59905283,0
3.45106383,1.676595745,38.43642867,0
3.59893617,1.676595745,39.25594694,0
3.746808511,1.676595745,40.05870358,0
3.894680851,1.676595745,40.84568679,0
4.042553191,1.676595745,41.61779138,0
4.190425532,1.676595745,42.37583058,0
4.338297872,1.676595745,43.12054616,0
4.486170213,1.676595745,43.85261689,0
4.634042553,1.676595745,33.68412793,0
4.781914894,1.676595745,34.21962634,0
4.929787234,1.676595745,34.74687309,0
5.077659574,1.676595745,22.22156669,0
5.225531915,1.676595745,22.54407327,0
5.373404255,1.676595745,22.86203088,0
5.521276596,1.676595745,23.17562674,0
5.669148936,1.676595745,23.48503559,0
5.817021277,1.676595745,23.79042077,0
5.964893617,1.676595745,24.0919353,0
6.112765957,1.676595745,24.38972273,0
6.260638298,1.676595745,24.68391794,0
6.408510638,1.676595745,24.97464788,0
6.556382979,1.676595745,25.26203218,0
6.704255319,1.676595745,25.54618376,0
6.85212766,1.676595745,25.82720932,0
7,1.676595745,26.1052098,0
0.05,1.824468085,4,0
0.1978723404,1.824468085,18.5664885,0
0.3457446809,1.824468085,25.10099053,0
0.4936170213,1.824468085,26.972027,0
0.6414893617,1.824468085,30.89430152,0
0.7893617021,1.824468085,34.37226143,0
0.9372340426,1.824468085,37.52946834,0
1.085106383,1.824468085,40.44104345,0
1.232978723,1.824468085,43.15669533,0
1.380851064,1.824468085,34.73914381,0
1.528723404,1.824468085,36.57770769,0
1.676595745,1.824468085,38.32819305,0
1.824468085,1.824468085,40.00216113,0
1.972340426,1.824468085,41.60884581,0
2.120212766,1.824468085,43.15576107,0
2.268085106,1.824468085,44.64911853,0
2.415957447,1.824468085,46.09412318,0
2.563829787,1.824468085,39.38582057,0
2.711702128,1.824468085,40.51436331,0
2.859574468,1.824468085,34.96681704,0
3.007446809,1.824468085,35.86569932,0
3.155319149,1.824468085,36.74259858,0
3.303191489,1.824468085,37.59905283,0
3.45106383,1.824468085,38.43642867,0
3.59893617,1.824468085,39.25594694,0
3.746808511,1.824468085,40.05870358,0
3.894680851,1.824468085,40.84568679,0
4.042553191,1.824468085,41.61779138,0
4.190425532,1.824468085,42.37583058,0
4.338297872,1.824468085,32.58674273,0
4.486170213,1.824468085,33.13997785,0
4.634042553,1.824468085,33.68412793,0
4.781914894,1.824468085,21.56208732,0
4.929787234,1.824468085,21.89431013,0
5.077659574,1.824468085,22.22156669,0
5.225531915,1.824468085,22.54407327,0
5.373404255,1.824468085,22.86203088,0
5.521276596,1.824468085,23.17562674,0
5.669148936,1.824468085,23.48503559,0
5.817021277,1.824468085,23.79042077,0
5.964893617,1.824468085,24.0919353,0
6.112765957,1.824468085,24.38972273,0
6.260638298,1.824468085,24.68391794,0
6.408510638,1.824468085,24.97464788,0
6.556382979,1.824468085,25.26203218,0
6.704255319,1.824468085,25.54618376,0
6.85212766,1.824468085,12.54293859,0
7,1.824468085,12.67794904,0
0.05,1.972340426,4,0
0.1978723404,1.972340426,18.5664885,0
0.3457446809,1.972340426,25.10099053,0
0.4936170213,1.972340426,26.972027,0
0.6414893617,1.972340426,30.89430152,0
0.7893617021,1.972340426,34.37226143,0
0.9372340426,1.972340426,37.52946834,0
1.085106383,1.972340426,40.44104345,0
1.232978723,1.972340426,32.79769832,0
1.380851064,1.972340426,34.73914381,0
1.528723404,1.972340426,36.57770769,0
1.676595745,1.972340426,38.32819305,0
1.824468085,1.972340426,40.00216113,0
1.972340426,1.972340426,41.60884581,0
2.120212766,1.972340426,43.15576107,0
2.268085106,1.972340426,37.02569142,0
2.415957447,1.972340426,38.22397479,0
2.563829787,1.972340426,33.09589647,0
2.711702128,1.972340426,34.04421069,0
2.859574468,1.972340426,34.96681704,0
3.007446809,1.972340426,35.86569932,0
3.155319149,1.972340426,36.74259858,0
3.303191489,1.972340426,37.59905283,0
3.45106383,1.972340426,38.43642867,0
3.59893617,1.972340426,39.25594694,0
3.746808511,1.972340426,40.05870358,0
3.894680851,1.972340426,40.84568679,0
4.042553191,1.972340426,41.61779138,0
4.190425532,1.972340426,32.02395174,0
4.338297872,1.972340426,32.58674273,0
4.486170213,1.972340426,20.88179132,0
4.634042553,1.972340426,21.22466506,0
4.781914894,1.972340426,21.56208732,0
4.929787234,1.972340426,21.89431013,0
5.077659574,1.972340426,22.22156669,0
5.225531915,1.972340426,22.54407327,0
5.373404255,1.972340426,22.86203088,0
5.521276596,1.972340426,23.17562674,0
5.669148936,1.972340426,23.48503559,0
5.817021277,1.972340426,23.79042077,0
5.964893617,1.972340426,24.0919353,0
6.112765957,1.972340426,24.38972273,0
6.260638298,1.972340426,24.68391794,0
6.408510638,1.972340426,24.97464788,0
6.556382979,1.972340426,25.26203218,0
6.704255319,1.972340426,12.40645903,0
6.85212766,1.972340426,12.54293859,0
7,1.972340426,12.67794904,0
0.05,2.120212766,4,0
0.1978723404,2.120212766,18.5664885,0
0.3457446809,2.120212766,22.37373339,0
0.4936170213,2.120212766,26.972027,0
0.6414893617,2.120212766,30.89430152,0
0.7893617021,2.120212766,34.37226143,0
0.9372340426,2.120212766,37.52946834,0
1.085106383,2.120212766,30.73389037,0
1.232978723,2.120212766,32.79769832,0
1.380851064,2.120212766,34.73914381,0
1.528723404,2.120212766,36.57770769,0
1.676595745,2.120212766,38.32819305,0
1.824468085,2.120212766,40.00216113,0
1.972340426,2.120212766,41.60884581,0
2.120212766,2.120212766,35.78731104,0
2.268085106,2.120212766,37.02569142,0
2.415957447,2.120212766,32.11959771,0
2.563829787,2.120212766,33.09589647,0
